C,SETP.WORLD,DVD_ROOFTOP_PV_ACTUAL,AEMO,PUBLIC,2024/02/07,05:00:22,0000000410396695,DEMAND,0000000410396500
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:00:00",QLDC,0,0.6,SATELLITE,"2024/01/01 02:20:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:00:00",QLDN,0,1,MEASUREMENT,"2024/01/01 02:19:14"
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:00:00",QLDN,0,0.6,SATELLITE,"2024/01/01 02:20:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:00:00",QLDS,0,1,MEASUREMENT,"2024/01/01 02:19:14"
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:00:00",QLDS,0,0.6,SATELLITE,"2024/01/01 02:20:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:00:00",SA1,0,0.6,SATELLITE,"2024/01/01 02:20:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:00:00",SA1,0,1,MEASUREMENT,"2024/01/01 02:19:15"
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:00:00",TAS1,0,0.6,SATELLITE,"2024/01/01 02:20:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:00:00",TAS1,0,1,MEASUREMENT,"2024/01/01 02:19:15"
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:00:00",TASN,0,0.6,SATELLITE,"2024/01/01 02:20:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:00:00",TASN,0,1,MEASUREMENT,"2024/01/01 02:19:15"
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:00:00",TASS,0,1,MEASUREMENT,"2024/01/01 02:19:15"
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:00:00",TASS,0,0.6,SATELLITE,"2024/01/01 02:20:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:00:00",VIC1,0,0.6,SATELLITE,"2024/01/01 02:20:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:00:00",VIC1,0,1,MEASUREMENT,"2024/01/01 02:19:15"
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:30:00",NSW1,0,1,MEASUREMENT,"2024/01/01 02:49:18"
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:30:00",NSW1,0,0.6,SATELLITE,"2024/01/01 02:50:24"
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:30:00",QLD1,0,0.6,SATELLITE,"2024/01/01 02:50:24"
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:30:00",QLD1,0,1,MEASUREMENT,"2024/01/01 02:49:18"
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:30:00",QLDC,0,0.6,SATELLITE,"2024/01/01 02:50:24"
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:30:00",QLDC,0,1,MEASUREMENT,"2024/01/01 02:49:18"
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:30:00",QLDN,0,1,MEASUREMENT,"2024/01/01 02:49:18"
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:30:00",QLDN,0,0.6,SATELLITE,"2024/01/01 02:50:24"
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:30:00",QLDS,0,1,MEASUREMENT,"2024/01/01 02:49:19"
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:30:00",QLDS,0,0.6,SATELLITE,"2024/01/01 02:50:24"
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:30:00",SA1,0,1,MEASUREMENT,"2024/01/01 02:49:19"
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:30:00",SA1,0,0.6,SATELLITE,"2024/01/01 02:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:30:00",TAS1,0,1,MEASUREMENT,"2024/01/01 02:49:19"
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:30:00",TAS1,0,0.6,SATELLITE,"2024/01/01 02:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:30:00",TASN,0,0.6,SATELLITE,"2024/01/01 02:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:30:00",TASN,0,1,MEASUREMENT,"2024/01/01 02:49:19"
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:30:00",TASS,0,1,MEASUREMENT,"2024/01/01 02:49:19"
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:30:00",TASS,0,0.6,SATELLITE,"2024/01/01 02:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:30:00",VIC1,0,0.6,SATELLITE,"2024/01/01 02:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 02:30:00",VIC1,0,1,MEASUREMENT,"2024/01/01 02:49:19"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:00:00",NSW1,0,1,MEASUREMENT,"2024/01/01 03:19:21"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:00:00",NSW1,0,0.6,SATELLITE,"2024/01/01 03:20:21"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:00:00",QLD1,0,1,MEASUREMENT,"2024/01/01 03:19:21"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:00:00",QLD1,0,0.6,SATELLITE,"2024/01/01 03:20:22"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:00:00",QLDC,0,1,MEASUREMENT,"2024/01/01 03:19:21"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:00:00",QLDC,0,0.6,SATELLITE,"2024/01/01 03:20:22"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:00:00",QLDN,0,1,MEASUREMENT,"2024/01/01 03:19:21"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:00:00",QLDN,0,0.6,SATELLITE,"2024/01/01 03:20:22"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:00:00",QLDS,0,1,MEASUREMENT,"2024/01/01 03:19:21"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:00:00",QLDS,0,0.6,SATELLITE,"2024/01/01 03:20:22"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:00:00",SA1,0,0.6,SATELLITE,"2024/01/01 03:20:22"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:00:00",SA1,0,1,MEASUREMENT,"2024/01/01 03:19:21"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:00:00",TAS1,0,1,MEASUREMENT,"2024/01/01 03:19:21"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:00:00",TAS1,0,0.6,SATELLITE,"2024/01/01 03:20:22"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:00:00",TASN,0,0.6,SATELLITE,"2024/01/01 03:20:22"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:00:00",TASN,0,1,MEASUREMENT,"2024/01/01 03:19:21"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:00:00",TASS,0,0.6,SATELLITE,"2024/01/01 03:20:22"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:00:00",TASS,0,1,MEASUREMENT,"2024/01/01 03:19:21"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:00:00",VIC1,0,1,MEASUREMENT,"2024/01/01 03:19:21"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:00:00",VIC1,0,0.6,SATELLITE,"2024/01/01 03:20:22"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:30:00",NSW1,0,1,MEASUREMENT,"2024/01/01 03:49:18"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:30:00",NSW1,0,0.6,SATELLITE,"2024/01/01 03:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:30:00",QLD1,0,0.6,SATELLITE,"2024/01/01 03:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:30:00",QLD1,0,1,MEASUREMENT,"2024/01/01 03:49:18"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:30:00",QLDC,0,0.6,SATELLITE,"2024/01/01 03:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:30:00",QLDC,0,1,MEASUREMENT,"2024/01/01 03:49:18"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:30:00",QLDN,0,0.6,SATELLITE,"2024/01/01 03:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:30:00",QLDN,0,1,MEASUREMENT,"2024/01/01 03:49:18"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:30:00",QLDS,0,1,MEASUREMENT,"2024/01/01 03:49:18"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:30:00",QLDS,0,0.6,SATELLITE,"2024/01/01 03:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:30:00",SA1,0,1,MEASUREMENT,"2024/01/01 03:49:18"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:30:00",SA1,0,0.6,SATELLITE,"2024/01/01 03:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:30:00",TAS1,0,1,MEASUREMENT,"2024/01/01 03:49:18"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:30:00",TAS1,0,0.6,SATELLITE,"2024/01/01 03:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:30:00",TASN,0,1,MEASUREMENT,"2024/01/01 03:49:18"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:30:00",TASN,0,0.6,SATELLITE,"2024/01/01 03:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:30:00",TASS,0,1,MEASUREMENT,"2024/01/01 03:49:18"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:30:00",TASS,0,0.6,SATELLITE,"2024/01/01 03:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:30:00",VIC1,0,0.6,SATELLITE,"2024/01/01 03:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 03:30:00",VIC1,0,1,MEASUREMENT,"2024/01/01 03:49:18"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:00:00",NSW1,0,0.6,SATELLITE,"2024/01/01 04:20:27"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:00:00",NSW1,0,1,MEASUREMENT,"2024/01/01 04:19:14"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:00:00",QLD1,0,0.6,SATELLITE,"2024/01/01 04:20:27"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:00:00",QLD1,0,1,MEASUREMENT,"2024/01/01 04:19:14"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:00:00",QLDC,0,1,MEASUREMENT,"2024/01/01 04:19:14"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:00:00",QLDC,0,0.6,SATELLITE,"2024/01/01 04:20:27"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:00:00",QLDN,0,0.6,SATELLITE,"2024/01/01 04:20:27"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:00:00",QLDN,0,1,MEASUREMENT,"2024/01/01 04:19:14"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:00:00",QLDS,0,1,MEASUREMENT,"2024/01/01 04:19:14"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:00:00",QLDS,0,0.6,SATELLITE,"2024/01/01 04:20:27"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:00:00",SA1,0,0.6,SATELLITE,"2024/01/01 04:20:27"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:00:00",SA1,0,1,MEASUREMENT,"2024/01/01 04:19:14"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:00:00",TAS1,0,0.6,SATELLITE,"2024/01/01 04:20:27"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:00:00",TAS1,0,1,MEASUREMENT,"2024/01/01 04:19:14"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:00:00",TASN,0,1,MEASUREMENT,"2024/01/01 04:19:14"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:00:00",TASN,0,0.6,SATELLITE,"2024/01/01 04:20:27"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:00:00",TASS,0,0.6,SATELLITE,"2024/01/01 04:20:27"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:00:00",TASS,0,1,MEASUREMENT,"2024/01/01 04:19:14"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:00:00",VIC1,0,1,MEASUREMENT,"2024/01/01 04:19:14"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:00:00",VIC1,0,0.6,SATELLITE,"2024/01/01 04:20:27"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:30:00",NSW1,0,1,MEASUREMENT,"2024/01/01 04:49:11"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:30:00",NSW1,0,0.6,SATELLITE,"2024/01/01 04:50:21"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:30:00",QLD1,0,0.6,SATELLITE,"2024/01/01 04:50:21"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:30:00",QLD1,0,1,MEASUREMENT,"2024/01/01 04:49:11"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:30:00",QLDC,0,1,MEASUREMENT,"2024/01/01 04:49:11"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:30:00",QLDC,0,0.6,SATELLITE,"2024/01/01 04:50:21"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:30:00",QLDN,0,0.6,SATELLITE,"2024/01/01 04:50:21"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:30:00",QLDN,0,1,MEASUREMENT,"2024/01/01 04:49:11"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:30:00",QLDS,0,0.6,SATELLITE,"2024/01/01 04:50:21"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:30:00",QLDS,0,1,MEASUREMENT,"2024/01/01 04:49:11"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:30:00",SA1,0,1,MEASUREMENT,"2024/01/01 04:49:12"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:30:00",SA1,0,0.6,SATELLITE,"2024/01/01 04:50:21"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:30:00",TAS1,0.005,0.6,SATELLITE,"2024/01/01 04:50:21"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:30:00",TAS1,0,1,MEASUREMENT,"2024/01/01 04:49:12"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:30:00",TASN,0,0.6,SATELLITE,"2024/01/01 04:50:21"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:30:00",TASN,0,1,MEASUREMENT,"2024/01/01 04:49:12"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:30:00",TASS,0,1,MEASUREMENT,"2024/01/01 04:49:12"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:30:00",TASS,0.005,0.6,SATELLITE,"2024/01/01 04:50:21"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:30:00",VIC1,0,0.6,SATELLITE,"2024/01/01 04:50:21"
D,ROOFTOP,ACTUAL,2,"2024/01/01 04:30:00",VIC1,0,1,MEASUREMENT,"2024/01/01 04:49:12"
D,ROOFTOP,ACTUAL,2,"2024/01/01 05:00:00",NSW1,1.134,1,MEASUREMENT,"2024/01/01 05:19:12"
D,ROOFTOP,ACTUAL,2,"2024/01/01 05:00:00",NSW1,27.441,0.6,SATELLITE,"2024/01/01 05:20:23"
D,ROOFTOP,ACTUAL,2,"2024/01/01 05:00:00",QLD1,0.355,1,MEASUREMENT,"2024/01/01 05:19:12"
D,ROOFTOP,ACTUAL,2,"2024/01/01 05:00:00",QLD1,3.054,0.6,SATELLITE,"2024/01/01 05:20:23"
D,ROOFTOP,ACTUAL,2,"2024/01/01 05:00:00",QLDC,0,1,MEASUREMENT,"2024/01/01 05:19:12"
D,ROOFTOP,ACTUAL,2,"2024/01/01 05:00:00",QLDC,0.005,0.6,SATELLITE,"2024/01/01 05:20:23"
D,ROOFTOP,ACTUAL,2,"2024/01/01 05:00:00",QLDN,0,0.6,SATELLITE,"2024/01/01 05:20:23"
D,ROOFTOP,ACTUAL,2,"2024/01/01 05:00:00",QLDN,0,1,MEASUREMENT,"2024/01/01 05:19:12"
D,ROOFTOP,ACTUAL,2,"2024/01/01 05:00:00",QLDS,3.048,0.6,SATELLITE,"2024/01/01 05:20:23"
D,ROOFTOP,ACTUAL,2,"2024/01/01 05:00:00",QLDS,0.355,1,MEASUREMENT,"2024/01/01 05:19:12"
D,ROOFTOP,ACTUAL,2,"2024/01/01 05:00:00",SA1,0,1,MEASUREMENT,"2024/01/01 05:19:12"
D,ROOFTOP,ACTUAL,2,"2024/01/01 05:00:00",SA1,0,0.6,SATELLITE,"2024/01/01 05:20:23"
D,ROOFTOP,ACTUAL,2,"2024/01/01 05:00:00",TAS1,1.015,1,MEASUREMENT,"2024/01/01 05:19:12"
D,ROOFTOP,ACTUAL,2,"2024/01/01 05:00:00",TAS1,2.767,0.6,SATELLITE,"2024/01/01 05:20:23"
D,ROOFTOP,ACTUAL,2,"2024/01/01 05:00:00",TASN,0.24,1,MEASUREMENT,"2024/01/01 05:19:12"
D,ROOFTOP,ACTUAL,2,"2024/01/01 05:00:00",TASN,1.348,0.6,SATELLITE,"2024/01/01 05:20:23"
D,ROOFTOP,ACTUAL,2,"2024/01/01 05:00:00",TASS,0.771,1,MEASUREMENT,"2024/01/01 05:19:12"
D,ROOFTOP,ACTUAL,2,"2024/01/01 05:00:00",TASS,1.419,0.6,SATELLITE,"2024/01/01 05:20:23"
D,ROOFTOP,ACTUAL,2,"2024/01/01 05:00:00",VIC1,0,1,MEASUREMENT,"2024/01/01 05:19:13"
D,ROOFTOP,ACTUAL,2,"2024/01/01 05:00:00",VIC1,6.826,0.6,SATELLITE,"2024/01/01 05:20:24"
D,ROOFTOP,ACTUAL,2,"2024/01/01 05:30:00",NSW1,157.249,0.6,SATELLITE,"2024/01/01 05:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 05:30:00",NSW1,54.951,1,MEASUREMENT,"2024/01/01 05:49:12"
D,ROOFTOP,ACTUAL,2,"2024/01/01 05:30:00",QLD1,24.061,0.6,SATELLITE,"2024/01/01 05:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 05:30:00",QLD1,30.867,1,MEASUREMENT,"2024/01/01 05:49:13"
D,ROOFTOP,ACTUAL,2,"2024/01/01 05:30:00",QLDC,1.991,1,MEASUREMENT,"2024/01/01 05:49:13"
D,ROOFTOP,ACTUAL,2,"2024/01/01 05:30:00",QLDC,2.642,0.6,SATELLITE,"2024/01/01 05:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 05:30:00",QLDN,0.006,1,MEASUREMENT,"2024/01/01 05:49:13"
D,ROOFTOP,ACTUAL,2,"2024/01/01 05:30:00",QLDN,0.483,0.6,SATELLITE,"2024/01/01 05:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 05:30:00",QLDS,28.87,1,MEASUREMENT,"2024/01/01 05:49:13"
