C,SETP.WORLD,DVD_ROOFTOP_PV_ACTUAL,AEMO,PUBLIC,2023/04/07,05:55:22,0000000384334920,DEMAND,0000000384334741
D,ROOFTOP,ACTUAL,2,"2023/03/01 01:00:00",SA1,0,0.6,SATELLITE,"2023/03/01 01:20:21"
D,ROOFTOP,ACTUAL,2,"2023/03/01 01:00:00",SA1,0,1,MEASUREMENT,"2023/03/01 01:19:17"
D,ROOFTOP,ACTUAL,2,"2023/03/01 01:00:00",TAS1,0,1,MEASUREMENT,"2023/03/01 01:19:17"
D,ROOFTOP,ACTUAL,2,"2023/03/01 01:00:00",TAS1,0,0.6,SATELLITE,"2023/03/01 01:20:21"
D,ROOFTOP,ACTUAL,2,"2023/03/01 01:00:00",TASN,0,0.6,SATELLITE,"2023/03/01 01:20:21"
D,ROOFTOP,ACTUAL,2,"2023/03/01 01:00:00",TASN,0,1,MEASUREMENT,"2023/03/01 01:19:17"
D,ROOFTOP,ACTUAL,2,"2023/03/01 01:00:00",TASS,0,0.6,SATELLITE,"2023/03/01 01:20:21"
D,ROOFTOP,ACTUAL,2,"2023/03/01 01:00:00",TASS,0,1,MEASUREMENT,"2023/03/01 01:19:17"
D,ROOFTOP,ACTUAL,2,"2023/03/01 01:00:00",VIC1,0,1,MEASUREMENT,"2023/03/01 01:19:18"
D,ROOFTOP,ACTUAL,2,"2023/03/01 01:00:00",VIC1,0,0.6,SATELLITE,"2023/03/01 01:20:21"
D,ROOFTOP,ACTUAL,2,"2023/03/01 01:30:00",NSW1,0,0.6,SATELLITE,"2023/03/01 01:50:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 01:30:00",NSW1,0,1,MEASUREMENT,"2023/03/01 01:49:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 01:30:00",QLD1,0,0.6,SATELLITE,"2023/03/01 01:50:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 01:30:00",QLD1,0,1,MEASUREMENT,"2023/03/01 01:49:20"
D,ROOFTOP,ACTUAL,2,"2023/03/01 01:30:00",QLDC,0,1,MEASUREMENT,"2023/03/01 01:49:20"
D,ROOFTOP,ACTUAL,2,"2023/03/01 01:30:00",QLDC,0,0.6,SATELLITE,"2023/03/01 01:50:23"
D,ROOFTOP,ACTUAL,2,"2023/03/01 01:30:00",QLDN,0,0.6,SATELLITE,"2023/03/01 01:50:23"
D,ROOFTOP,ACTUAL,2,"2023/03/01 01:30:00",QLDN,0,1,MEASUREMENT,"2023/03/01 01:49:20"
D,ROOFTOP,ACTUAL,2,"2023/03/01 01:30:00",QLDS,0,1,MEASUREMENT,"2023/03/01 01:49:20"
D,ROOFTOP,ACTUAL,2,"2023/03/01 01:30:00",QLDS,0,0.6,SATELLITE,"2023/03/01 01:50:23"
D,ROOFTOP,ACTUAL,2,"2023/03/01 01:30:00",SA1,0,1,MEASUREMENT,"2023/03/01 01:49:20"
D,ROOFTOP,ACTUAL,2,"2023/03/01 01:30:00",SA1,0,0.6,SATELLITE,"2023/03/01 01:50:23"
D,ROOFTOP,ACTUAL,2,"2023/03/01 01:30:00",TAS1,0,1,MEASUREMENT,"2023/03/01 01:49:20"
D,ROOFTOP,ACTUAL,2,"2023/03/01 01:30:00",TAS1,0,0.6,SATELLITE,"2023/03/01 01:50:23"
D,ROOFTOP,ACTUAL,2,"2023/03/01 01:30:00",TASN,0,1,MEASUREMENT,"2023/03/01 01:49:20"
D,ROOFTOP,ACTUAL,2,"2023/03/01 01:30:00",TASN,0,0.6,SATELLITE,"2023/03/01 01:50:23"
D,ROOFTOP,ACTUAL,2,"2023/03/01 01:30:00",TASS,0,1,MEASUREMENT,"2023/03/01 01:49:20"
D,ROOFTOP,ACTUAL,2,"2023/03/01 01:30:00",TASS,0,0.6,SATELLITE,"2023/03/01 01:50:23"
D,ROOFTOP,ACTUAL,2,"2023/03/01 01:30:00",VIC1,0,0.6,SATELLITE,"2023/03/01 01:50:23"
D,ROOFTOP,ACTUAL,2,"2023/03/01 01:30:00",VIC1,0,1,MEASUREMENT,"2023/03/01 01:49:20"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:00:00",NSW1,0,0.6,SATELLITE,"2023/03/01 02:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:00:00",NSW1,0,1,MEASUREMENT,"2023/03/01 02:19:18"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:00:00",QLD1,0,0.6,SATELLITE,"2023/03/01 02:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:00:00",QLD1,0,1,MEASUREMENT,"2023/03/01 02:19:18"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:00:00",QLDC,0,0.6,SATELLITE,"2023/03/01 02:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:00:00",QLDC,0,1,MEASUREMENT,"2023/03/01 02:19:18"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:00:00",QLDN,0,1,MEASUREMENT,"2023/03/01 02:19:18"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:00:00",QLDN,0,0.6,SATELLITE,"2023/03/01 02:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:00:00",QLDS,0,0.6,SATELLITE,"2023/03/01 02:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:00:00",QLDS,0,1,MEASUREMENT,"2023/03/01 02:19:18"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:00:00",SA1,0,1,MEASUREMENT,"2023/03/01 02:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:00:00",SA1,0,0.6,SATELLITE,"2023/03/01 02:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:00:00",TAS1,0,1,MEASUREMENT,"2023/03/01 02:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:00:00",TAS1,0,0.6,SATELLITE,"2023/03/01 02:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:00:00",TASN,0,1,MEASUREMENT,"2023/03/01 02:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:00:00",TASN,0,0.6,SATELLITE,"2023/03/01 02:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:00:00",TASS,0,1,MEASUREMENT,"2023/03/01 02:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:00:00",TASS,0,0.6,SATELLITE,"2023/03/01 02:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:00:00",VIC1,0,0.6,SATELLITE,"2023/03/01 02:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:00:00",VIC1,0,1,MEASUREMENT,"2023/03/01 02:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:30:00",NSW1,0,1,MEASUREMENT,"2023/03/01 02:49:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:30:00",NSW1,0,0.6,SATELLITE,"2023/03/01 02:50:21"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:30:00",QLD1,0,0.6,SATELLITE,"2023/03/01 02:50:21"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:30:00",QLD1,0,1,MEASUREMENT,"2023/03/01 02:49:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:30:00",QLDC,0,1,MEASUREMENT,"2023/03/01 02:49:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:30:00",QLDC,0,0.6,SATELLITE,"2023/03/01 02:50:21"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:30:00",QLDN,0,0.6,SATELLITE,"2023/03/01 02:50:21"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:30:00",QLDN,0,1,MEASUREMENT,"2023/03/01 02:49:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:30:00",QLDS,0,0.6,SATELLITE,"2023/03/01 02:50:21"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:30:00",QLDS,0,1,MEASUREMENT,"2023/03/01 02:49:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:30:00",SA1,0,1,MEASUREMENT,"2023/03/01 02:49:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:30:00",SA1,0,0.6,SATELLITE,"2023/03/01 02:50:21"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:30:00",TAS1,0,1,MEASUREMENT,"2023/03/01 02:49:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:30:00",TAS1,0,0.6,SATELLITE,"2023/03/01 02:50:21"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:30:00",TASN,0,1,MEASUREMENT,"2023/03/01 02:49:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:30:00",TASN,0,0.6,SATELLITE,"2023/03/01 02:50:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:30:00",TASS,0,1,MEASUREMENT,"2023/03/01 02:49:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:30:00",TASS,0,0.6,SATELLITE,"2023/03/01 02:50:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:30:00",VIC1,0,1,MEASUREMENT,"2023/03/01 02:49:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 02:30:00",VIC1,0,0.6,SATELLITE,"2023/03/01 02:50:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:00:00",NSW1,0,1,MEASUREMENT,"2023/03/01 03:19:21"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:00:00",NSW1,0,0.6,SATELLITE,"2023/03/01 03:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:00:00",QLD1,0,1,MEASUREMENT,"2023/03/01 03:19:21"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:00:00",QLD1,0,0.6,SATELLITE,"2023/03/01 03:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:00:00",QLDC,0,1,MEASUREMENT,"2023/03/01 03:19:21"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:00:00",QLDC,0,0.6,SATELLITE,"2023/03/01 03:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:00:00",QLDN,0,0.6,SATELLITE,"2023/03/01 03:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:00:00",QLDN,0,1,MEASUREMENT,"2023/03/01 03:19:21"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:00:00",QLDS,0,1,MEASUREMENT,"2023/03/01 03:19:21"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:00:00",QLDS,0,0.6,SATELLITE,"2023/03/01 03:20:23"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:00:00",SA1,0,1,MEASUREMENT,"2023/03/01 03:19:21"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:00:00",SA1,0,0.6,SATELLITE,"2023/03/01 03:20:23"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:00:00",TAS1,0,0.6,SATELLITE,"2023/03/01 03:20:23"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:00:00",TAS1,0,1,MEASUREMENT,"2023/03/01 03:19:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:00:00",TASN,0,0.6,SATELLITE,"2023/03/01 03:20:23"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:00:00",TASN,0,1,MEASUREMENT,"2023/03/01 03:19:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:00:00",TASS,0,0.6,SATELLITE,"2023/03/01 03:20:23"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:00:00",TASS,0,1,MEASUREMENT,"2023/03/01 03:19:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:00:00",VIC1,0,1,MEASUREMENT,"2023/03/01 03:19:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:00:00",VIC1,0,0.6,SATELLITE,"2023/03/01 03:20:23"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:30:00",NSW1,0,0.6,SATELLITE,"2023/03/01 03:50:23"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:30:00",NSW1,0,1,MEASUREMENT,"2023/03/01 03:49:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:30:00",QLD1,0,1,MEASUREMENT,"2023/03/01 03:49:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:30:00",QLD1,0,0.6,SATELLITE,"2023/03/01 03:50:23"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:30:00",QLDC,0,0.6,SATELLITE,"2023/03/01 03:50:23"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:30:00",QLDC,0,1,MEASUREMENT,"2023/03/01 03:49:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:30:00",QLDN,0,1,MEASUREMENT,"2023/03/01 03:49:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:30:00",QLDN,0,0.6,SATELLITE,"2023/03/01 03:50:23"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:30:00",QLDS,0,0.6,SATELLITE,"2023/03/01 03:50:23"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:30:00",QLDS,0,1,MEASUREMENT,"2023/03/01 03:49:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:30:00",SA1,0,1,MEASUREMENT,"2023/03/01 03:49:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:30:00",SA1,0,0.6,SATELLITE,"2023/03/01 03:50:23"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:30:00",TAS1,0,0.6,SATELLITE,"2023/03/01 03:50:23"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:30:00",TAS1,0,1,MEASUREMENT,"2023/03/01 03:49:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:30:00",TASN,0,0.6,SATELLITE,"2023/03/01 03:50:23"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:30:00",TASN,0,1,MEASUREMENT,"2023/03/01 03:49:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:30:00",TASS,0,1,MEASUREMENT,"2023/03/01 03:49:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:30:00",TASS,0,0.6,SATELLITE,"2023/03/01 03:50:23"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:30:00",VIC1,0,0.6,SATELLITE,"2023/03/01 03:50:23"
D,ROOFTOP,ACTUAL,2,"2023/03/01 03:30:00",VIC1,0,1,MEASUREMENT,"2023/03/01 03:49:23"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:00:00",NSW1,0,0.6,SATELLITE,"2023/03/01 04:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:00:00",NSW1,0,1,MEASUREMENT,"2023/03/01 04:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:00:00",QLD1,0,0.6,SATELLITE,"2023/03/01 04:20:23"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:00:00",QLD1,0,1,MEASUREMENT,"2023/03/01 04:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:00:00",QLDC,0,1,MEASUREMENT,"2023/03/01 04:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:00:00",QLDC,0,0.6,SATELLITE,"2023/03/01 04:20:23"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:00:00",QLDN,0,1,MEASUREMENT,"2023/03/01 04:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:00:00",QLDN,0,0.6,SATELLITE,"2023/03/01 04:20:23"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:00:00",QLDS,0,0.6,SATELLITE,"2023/03/01 04:20:23"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:00:00",QLDS,0,1,MEASUREMENT,"2023/03/01 04:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:00:00",SA1,0,1,MEASUREMENT,"2023/03/01 04:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:00:00",SA1,0,0.6,SATELLITE,"2023/03/01 04:20:23"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:00:00",TAS1,0,0.6,SATELLITE,"2023/03/01 04:20:23"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:00:00",TAS1,0,1,MEASUREMENT,"2023/03/01 04:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:00:00",TASN,0,0.6,SATELLITE,"2023/03/01 04:20:23"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:00:00",TASN,0,1,MEASUREMENT,"2023/03/01 04:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:00:00",TASS,0,0.6,SATELLITE,"2023/03/01 04:20:23"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:00:00",TASS,0,1,MEASUREMENT,"2023/03/01 04:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:00:00",VIC1,0,0.6,SATELLITE,"2023/03/01 04:20:23"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:00:00",VIC1,0,1,MEASUREMENT,"2023/03/01 04:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:30:00",NSW1,0,0.6,SATELLITE,"2023/03/01 04:50:21"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:30:00",NSW1,0,1,MEASUREMENT,"2023/03/01 04:49:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:30:00",QLD1,0,1,MEASUREMENT,"2023/03/01 04:49:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:30:00",QLD1,0,0.6,SATELLITE,"2023/03/01 04:50:21"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:30:00",QLDC,0,0.6,SATELLITE,"2023/03/01 04:50:21"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:30:00",QLDC,0,1,MEASUREMENT,"2023/03/01 04:49:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:30:00",QLDN,0,0.6,SATELLITE,"2023/03/01 04:50:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:30:00",QLDN,0,1,MEASUREMENT,"2023/03/01 04:49:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:30:00",QLDS,0,1,MEASUREMENT,"2023/03/01 04:49:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:30:00",QLDS,0,0.6,SATELLITE,"2023/03/01 04:50:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:30:00",SA1,0,1,MEASUREMENT,"2023/03/01 04:49:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:30:00",SA1,0,0.6,SATELLITE,"2023/03/01 04:50:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:30:00",TAS1,0,1,MEASUREMENT,"2023/03/01 04:49:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:30:00",TAS1,0,0.6,SATELLITE,"2023/03/01 04:50:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:30:00",TASN,0,1,MEASUREMENT,"2023/03/01 04:49:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:30:00",TASN,0,0.6,SATELLITE,"2023/03/01 04:50:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:30:00",TASS,0,1,MEASUREMENT,"2023/03/01 04:49:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:30:00",TASS,0,0.6,SATELLITE,"2023/03/01 04:50:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:30:00",VIC1,0,0.6,SATELLITE,"2023/03/01 04:50:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 04:30:00",VIC1,0,1,MEASUREMENT,"2023/03/01 04:49:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 05:00:00",NSW1,0,1,MEASUREMENT,"2023/03/01 05:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 05:00:00",NSW1,0,0.6,SATELLITE,"2023/03/01 05:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 05:00:00",QLD1,0,1,MEASUREMENT,"2023/03/01 05:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 05:00:00",QLD1,0,0.6,SATELLITE,"2023/03/01 05:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 05:00:00",QLDC,0,1,MEASUREMENT,"2023/03/01 05:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 05:00:00",QLDC,0,0.6,SATELLITE,"2023/03/01 05:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 05:00:00",QLDN,0,1,MEASUREMENT,"2023/03/01 05:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 05:00:00",QLDN,0,0.6,SATELLITE,"2023/03/01 05:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 05:00:00",QLDS,0,1,MEASUREMENT,"2023/03/01 05:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 05:00:00",QLDS,0,0.6,SATELLITE,"2023/03/01 05:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 05:00:00",SA1,0,1,MEASUREMENT,"2023/03/01 05:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 05:00:00",SA1,0,0.6,SATELLITE,"2023/03/01 05:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 05:00:00",TAS1,0,1,MEASUREMENT,"2023/03/01 05:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 05:00:00",TAS1,0,0.6,SATELLITE,"2023/03/01 05:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 05:00:00",TASN,0,0.6,SATELLITE,"2023/03/01 05:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 05:00:00",TASN,0,1,MEASUREMENT,"2023/03/01 05:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 05:00:00",TASS,0,0.6,SATELLITE,"2023/03/01 05:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 05:00:00",TASS,0,1,MEASUREMENT,"2023/03/01 05:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 05:00:00",VIC1,0,1,MEASUREMENT,"2023/03/01 05:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/01 05:00:00",VIC1,0,0.6,SATELLITE,"2023/03/01 05:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 05:30:00",NSW1,0,1,MEASUREMENT,"2023/03/01 05:49:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 05:30:00",NSW1,0,0.6,SATELLITE,"2023/03/01 05:50:20"
D,ROOFTOP,ACTUAL,2,"2023/03/01 05:30:00",QLD1,0,1,MEASUREMENT,"2023/03/01 05:49:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 05:30:00",QLD1,0,0.6,SATELLITE,"2023/03/01 05:50:20"
D,ROOFTOP,ACTUAL,2,"2023/03/01 05:30:00",QLDC,0,0.6,SATELLITE,"2023/03/01 05:50:20"
D,ROOFTOP,ACTUAL,2,"2023/03/01 05:30:00",QLDC,0,1,MEASUREMENT,"2023/03/01 05:49:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 05:30:00",QLDN,0,0.6,SATELLITE,"2023/03/01 05:50:20"
D,ROOFTOP,ACTUAL,2,"2023/03/01 05:30:00",QLDN,0,1,MEASUREMENT,"2023/03/01 05:49:22"
D,ROOFTOP,ACTUAL,2,"2023/03/01 05:30:00",QLDS,0,1,MEASUREMENT,"2023/03/01 05:49:22"
