C,SETP.WORLD,DVD_ROOFTOP_PV_ACTUAL,AEMO,PUBLIC,2023/05/09,22:20:19,0000000386779802,DEMAND,0000000386779621
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/04/01 00:30:00",NSW1,0,0.6,SATELLITE,"2023/04/01 00:50:27"
D,ROOFTOP,ACTUAL,2,"2023/04/01 00:30:00",NSW1,0,1,MEASUREMENT,"2023/04/01 00:49:20"
D,ROOFTOP,ACTUAL,2,"2023/04/01 00:30:00",QLD1,0,1,MEASUREMENT,"2023/04/01 00:49:20"
D,ROOFTOP,ACTUAL,2,"2023/04/01 00:30:00",QLD1,0,0.6,SATELLITE,"2023/04/01 00:50:27"
D,ROOFTOP,ACTUAL,2,"2023/04/01 00:30:00",QLDC,0,1,MEASUREMENT,"2023/04/01 00:49:20"
D,ROOFTOP,ACTUAL,2,"2023/04/01 00:30:00",QLDC,0,0.6,SATELLITE,"2023/04/01 00:50:27"
D,ROOFTOP,ACTUAL,2,"2023/04/01 00:30:00",QLDN,0,1,MEASUREMENT,"2023/04/01 00:49:20"
D,ROOFTOP,ACTUAL,2,"2023/04/01 00:30:00",QLDN,0,0.6,SATELLITE,"2023/04/01 00:50:27"
D,ROOFTOP,ACTUAL,2,"2023/04/01 00:30:00",QLDS,0,1,MEASUREMENT,"2023/04/01 00:49:20"
D,ROOFTOP,ACTUAL,2,"2023/04/01 00:30:00",QLDS,0,0.6,SATELLITE,"2023/04/01 00:50:27"
D,ROOFTOP,ACTUAL,2,"2023/04/01 00:30:00",SA1,0,1,MEASUREMENT,"2023/04/01 00:49:20"
D,ROOFTOP,ACTUAL,2,"2023/04/01 00:30:00",SA1,0,0.6,SATELLITE,"2023/04/01 00:50:27"
D,ROOFTOP,ACTUAL,2,"2023/04/01 00:30:00",TAS1,0,1,MEASUREMENT,"2023/04/01 00:49:20"
D,ROOFTOP,ACTUAL,2,"2023/04/01 00:30:00",TAS1,0,0.6,SATELLITE,"2023/04/01 00:50:27"
D,ROOFTOP,ACTUAL,2,"2023/04/01 00:30:00",TASN,0,1,MEASUREMENT,"2023/04/01 00:49:20"
D,ROOFTOP,ACTUAL,2,"2023/04/01 00:30:00",TASN,0,0.6,SATELLITE,"2023/04/01 00:50:27"
D,ROOFTOP,ACTUAL,2,"2023/04/01 00:30:00",TASS,0,1,MEASUREMENT,"2023/04/01 00:49:20"
D,ROOFTOP,ACTUAL,2,"2023/04/01 00:30:00",TASS,0,0.6,SATELLITE,"2023/04/01 00:50:27"
D,ROOFTOP,ACTUAL,2,"2023/04/01 00:30:00",VIC1,0,1,MEASUREMENT,"2023/04/01 00:49:20"
D,ROOFTOP,ACTUAL,2,"2023/04/01 00:30:00",VIC1,0,0.6,SATELLITE,"2023/04/01 00:50:27"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:00:00",NSW1,0,1,MEASUREMENT,"2023/04/01 01:19:21"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:00:00",NSW1,0,0.6,SATELLITE,"2023/04/01 01:20:28"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:00:00",QLD1,0,0.6,SATELLITE,"2023/04/01 01:20:28"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:00:00",QLD1,0,1,MEASUREMENT,"2023/04/01 01:19:21"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:00:00",QLDC,0,1,MEASUREMENT,"2023/04/01 01:19:22"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:00:00",QLDC,0,0.6,SATELLITE,"2023/04/01 01:20:28"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:00:00",QLDN,0,0.6,SATELLITE,"2023/04/01 01:20:28"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:00:00",QLDN,0,1,MEASUREMENT,"2023/04/01 01:19:22"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:00:00",QLDS,0,1,MEASUREMENT,"2023/04/01 01:19:22"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:00:00",QLDS,0,0.6,SATELLITE,"2023/04/01 01:20:28"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:00:00",SA1,0,1,MEASUREMENT,"2023/04/01 01:19:22"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:00:00",SA1,0,0.6,SATELLITE,"2023/04/01 01:20:28"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:00:00",TAS1,0,1,MEASUREMENT,"2023/04/01 01:19:22"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:00:00",TAS1,0,0.6,SATELLITE,"2023/04/01 01:20:28"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:00:00",TASN,0,0.6,SATELLITE,"2023/04/01 01:20:28"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:00:00",TASN,0,1,MEASUREMENT,"2023/04/01 01:19:22"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:00:00",TASS,0,1,MEASUREMENT,"2023/04/01 01:19:22"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:00:00",TASS,0,0.6,SATELLITE,"2023/04/01 01:20:28"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:00:00",VIC1,0,0.6,SATELLITE,"2023/04/01 01:20:28"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:00:00",VIC1,0,1,MEASUREMENT,"2023/04/01 01:19:22"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:30:00",NSW1,0,0.6,SATELLITE,"2023/04/01 01:50:29"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:30:00",NSW1,0,1,MEASUREMENT,"2023/04/01 01:49:21"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:30:00",QLD1,0,1,MEASUREMENT,"2023/04/01 01:49:21"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:30:00",QLD1,0,0.6,SATELLITE,"2023/04/01 01:50:29"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:30:00",QLDC,0,0.6,SATELLITE,"2023/04/01 01:50:29"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:30:00",QLDC,0,1,MEASUREMENT,"2023/04/01 01:49:21"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:30:00",QLDN,0,0.6,SATELLITE,"2023/04/01 01:50:29"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:30:00",QLDN,0,1,MEASUREMENT,"2023/04/01 01:49:21"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:30:00",QLDS,0,1,MEASUREMENT,"2023/04/01 01:49:21"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:30:00",QLDS,0,0.6,SATELLITE,"2023/04/01 01:50:29"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:30:00",SA1,0,0.6,SATELLITE,"2023/04/01 01:50:29"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:30:00",SA1,0,1,MEASUREMENT,"2023/04/01 01:49:21"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:30:00",TAS1,0,1,MEASUREMENT,"2023/04/01 01:49:21"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:30:00",TAS1,0,0.6,SATELLITE,"2023/04/01 01:50:29"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:30:00",TASN,0,0.6,SATELLITE,"2023/04/01 01:50:29"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:30:00",TASN,0,1,MEASUREMENT,"2023/04/01 01:49:23"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:30:00",TASS,0,1,MEASUREMENT,"2023/04/01 01:49:23"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:30:00",TASS,0,0.6,SATELLITE,"2023/04/01 01:50:29"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:30:00",VIC1,0,0.6,SATELLITE,"2023/04/01 01:50:29"
D,ROOFTOP,ACTUAL,2,"2023/04/01 01:30:00",VIC1,0,1,MEASUREMENT,"2023/04/01 01:49:23"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:00:00",NSW1,0,0.6,SATELLITE,"2023/04/01 02:20:29"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:00:00",NSW1,0,1,MEASUREMENT,"2023/04/01 02:19:21"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:00:00",QLD1,0,1,MEASUREMENT,"2023/04/01 02:19:21"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:00:00",QLD1,0,0.6,SATELLITE,"2023/04/01 02:20:29"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:00:00",QLDC,0,1,MEASUREMENT,"2023/04/01 02:19:21"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:00:00",QLDC,0,0.6,SATELLITE,"2023/04/01 02:20:29"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:00:00",QLDN,0,0.6,SATELLITE,"2023/04/01 02:20:29"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:00:00",QLDN,0,1,MEASUREMENT,"2023/04/01 02:19:21"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:00:00",QLDS,0,1,MEASUREMENT,"2023/04/01 02:19:21"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:00:00",QLDS,0,0.6,SATELLITE,"2023/04/01 02:20:29"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:00:00",SA1,0,0.6,SATELLITE,"2023/04/01 02:20:29"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:00:00",SA1,0,1,MEASUREMENT,"2023/04/01 02:19:22"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:00:00",TAS1,0,1,MEASUREMENT,"2023/04/01 02:19:22"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:00:00",TAS1,0,0.6,SATELLITE,"2023/04/01 02:20:30"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:00:00",TASN,0,0.6,SATELLITE,"2023/04/01 02:20:30"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:00:00",TASN,0,1,MEASUREMENT,"2023/04/01 02:19:22"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:00:00",TASS,0,0.6,SATELLITE,"2023/04/01 02:20:30"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:00:00",TASS,0,1,MEASUREMENT,"2023/04/01 02:19:22"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:00:00",VIC1,0,1,MEASUREMENT,"2023/04/01 02:19:22"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:00:00",VIC1,0,0.6,SATELLITE,"2023/04/01 02:20:30"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:30:00",NSW1,0,1,MEASUREMENT,"2023/04/01 02:49:22"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:30:00",NSW1,0,0.6,SATELLITE,"2023/04/01 02:50:28"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:30:00",QLD1,0,0.6,SATELLITE,"2023/04/01 02:50:28"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:30:00",QLD1,0,1,MEASUREMENT,"2023/04/01 02:49:22"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:30:00",QLDC,0,0.6,SATELLITE,"2023/04/01 02:50:29"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:30:00",QLDC,0,1,MEASUREMENT,"2023/04/01 02:49:22"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:30:00",QLDN,0,1,MEASUREMENT,"2023/04/01 02:49:22"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:30:00",QLDN,0,0.6,SATELLITE,"2023/04/01 02:50:29"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:30:00",QLDS,0,0.6,SATELLITE,"2023/04/01 02:50:29"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:30:00",QLDS,0,1,MEASUREMENT,"2023/04/01 02:49:22"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:30:00",SA1,0,1,MEASUREMENT,"2023/04/01 02:49:22"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:30:00",SA1,0,0.6,SATELLITE,"2023/04/01 02:50:29"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:30:00",TAS1,0,1,MEASUREMENT,"2023/04/01 02:49:22"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:30:00",TAS1,0,0.6,SATELLITE,"2023/04/01 02:50:29"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:30:00",TASN,0,1,MEASUREMENT,"2023/04/01 02:49:22"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:30:00",TASN,0,0.6,SATELLITE,"2023/04/01 02:50:29"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:30:00",TASS,0,1,MEASUREMENT,"2023/04/01 02:49:22"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:30:00",TASS,0,0.6,SATELLITE,"2023/04/01 02:50:29"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:30:00",VIC1,0,1,MEASUREMENT,"2023/04/01 02:49:22"
D,ROOFTOP,ACTUAL,2,"2023/04/01 02:30:00",VIC1,0,0.6,SATELLITE,"2023/04/01 02:50:29"
D,ROOFTOP,ACTUAL,2,"2023/04/01 03:00:00",NSW1,0,1,MEASUREMENT,"2023/04/01 03:19:21"
D,ROOFTOP,ACTUAL,2,"2023/04/01 03:00:00",NSW1,0,0.6,SATELLITE,"2023/04/01 03:20:28"
D,ROOFTOP,ACTUAL,2,"2023/04/01 03:00:00",QLD1,0,1,MEASUREMENT,"2023/04/01 03:19:21"
D,ROOFTOP,ACTUAL,2,"2023/04/01 03:00:00",QLD1,0,0.6,SATELLITE,"2023/04/01 03:20:28"
D,ROOFTOP,ACTUAL,2,"2023/04/01 03:00:00",QLDC,0,1,MEASUREMENT,"2023/04/01 03:19:21"
D,ROOFTOP,ACTUAL,2,"2023/04/01 03:00:00",QLDC,0,0.6,SATELLITE,"2023/04/01 03:20:28"
