C,SETP.WORLD,DVD_ROOFTOP_PV_ACTUAL,AEMO,PUBLIC,2025/06/10,13:00:44,001749524444970,MONTHLY_ARCHIVE,001749524444970
D,ROOFTOP,ACTUAL,2,"2025/05/01 03:00:00",QLD1,0,"2025/05/01 03:20:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 03:00:00",QLDC,0,"2025/05/01 03:20:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 03:00:00",QLDN,0,"2025/05/01 03:20:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 03:00:00",QLDS,0,"2025/05/01 03:20:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 03:00:00",SA1,0,"2025/05/01 03:20:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 03:00:00",TAS1,0,"2025/05/01 03:20:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 03:00:00",TASN,0,"2025/05/01 03:20:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 03:00:00",TASS,0,"2025/05/01 03:20:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 03:00:00",VIC1,0,"2025/05/01 03:20:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 03:30:00",NSW1,0,"2025/05/01 03:49:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 03:30:00",QLD1,0,"2025/05/01 03:49:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 03:30:00",QLDC,0,"2025/05/01 03:49:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 03:30:00",QLDN,0,"2025/05/01 03:49:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 03:30:00",QLDS,0,"2025/05/01 03:49:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 03:30:00",SA1,0,"2025/05/01 03:49:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 03:30:00",TAS1,0,"2025/05/01 03:49:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 03:30:00",TASN,0,"2025/05/01 03:49:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 03:30:00",TASS,0,"2025/05/01 03:49:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 03:30:00",VIC1,0,"2025/05/01 03:49:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 03:30:00",NSW1,0,"2025/05/01 03:50:20",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 03:30:00",QLD1,0,"2025/05/01 03:50:20",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 03:30:00",QLDC,0,"2025/05/01 03:50:20",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 03:30:00",QLDN,0,"2025/05/01 03:50:20",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 03:30:00",QLDS,0,"2025/05/01 03:50:20",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 03:30:00",SA1,0,"2025/05/01 03:50:20",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 03:30:00",TAS1,0,"2025/05/01 03:50:20",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 03:30:00",TASN,0,"2025/05/01 03:50:20",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 03:30:00",TASS,0,"2025/05/01 03:50:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 03:30:00",VIC1,0,"2025/05/01 03:50:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:00:00",NSW1,0,"2025/05/01 04:19:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:00:00",QLD1,0,"2025/05/01 04:19:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:00:00",QLDC,0,"2025/05/01 04:19:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:00:00",QLDN,0,"2025/05/01 04:19:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:00:00",QLDS,0,"2025/05/01 04:19:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:00:00",SA1,0,"2025/05/01 04:19:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:00:00",TAS1,0,"2025/05/01 04:19:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:00:00",TASN,0,"2025/05/01 04:19:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:00:00",TASS,0,"2025/05/01 04:19:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:00:00",VIC1,0,"2025/05/01 04:19:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:00:00",QLDN,0,"2025/05/01 04:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:00:00",NSW1,0,"2025/05/01 04:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:00:00",QLD1,0,"2025/05/01 04:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:00:00",QLDC,0,"2025/05/01 04:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:00:00",QLDS,0,"2025/05/01 04:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:00:00",SA1,0,"2025/05/01 04:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:00:00",TAS1,0,"2025/05/01 04:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:00:00",TASN,0,"2025/05/01 04:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:00:00",TASS,0,"2025/05/01 04:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:00:00",VIC1,0,"2025/05/01 04:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:30:00",NSW1,0,"2025/05/01 04:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:30:00",QLD1,0,"2025/05/01 04:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:30:00",QLDC,0,"2025/05/01 04:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:30:00",TAS1,0,"2025/05/01 04:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:30:00",QLDN,0,"2025/05/01 04:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:30:00",QLDS,0,"2025/05/01 04:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:30:00",SA1,0,"2025/05/01 04:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:30:00",TASN,0,"2025/05/01 04:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:30:00",TASS,0,"2025/05/01 04:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:30:00",VIC1,0,"2025/05/01 04:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:30:00",NSW1,0,"2025/05/01 04:50:20",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:30:00",QLD1,0,"2025/05/01 04:50:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:30:00",QLDC,0,"2025/05/01 04:50:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:30:00",QLDN,0,"2025/05/01 04:50:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:30:00",QLDS,0,"2025/05/01 04:50:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:30:00",SA1,0,"2025/05/01 04:50:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:30:00",TAS1,0,"2025/05/01 04:50:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:30:00",TASN,0,"2025/05/01 04:50:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:30:00",TASS,0,"2025/05/01 04:50:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 04:30:00",VIC1,0,"2025/05/01 04:50:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 05:00:00",QLDN,0,"2025/05/01 05:19:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 05:00:00",NSW1,0,"2025/05/01 05:19:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 05:00:00",QLD1,0,"2025/05/01 05:19:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 05:00:00",QLDC,0,"2025/05/01 05:19:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 05:00:00",QLDS,0,"2025/05/01 05:19:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 05:00:00",SA1,0,"2025/05/01 05:19:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 05:00:00",TAS1,0,"2025/05/01 05:19:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 05:00:00",TASN,0,"2025/05/01 05:19:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 05:00:00",TASS,0,"2025/05/01 05:19:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 05:00:00",VIC1,0,"2025/05/01 05:19:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 05:00:00",NSW1,0,"2025/05/01 05:20:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 05:00:00",QLD1,0,"2025/05/01 05:20:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 05:00:00",QLDC,0,"2025/05/01 05:20:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 05:00:00",QLDN,0,"2025/05/01 05:20:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 05:00:00",QLDS,0,"2025/05/01 05:20:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 05:00:00",SA1,0,"2025/05/01 05:20:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 05:00:00",TAS1,0,"2025/05/01 05:20:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 05:00:00",TASN,0,"2025/05/01 05:20:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 05:00:00",TASS,0,"2025/05/01 05:20:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 05:00:00",VIC1,0,"2025/05/01 05:20:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 05:30:00",NSW1,0,"2025/05/01 05:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 05:30:00",QLD1,0,"2025/05/01 05:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 05:30:00",QLDC,0,"2025/05/01 05:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 05:30:00",QLDN,0,"2025/05/01 05:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 05:30:00",QLDS,0,"2025/05/01 05:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 05:30:00",SA1,0,"2025/05/01 05:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 05:30:00",TAS1,0,"2025/05/01 05:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 05:30:00",TASN,0,"2025/05/01 05:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 05:30:00",TASS,0,"2025/05/01 05:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 05:30:00",VIC1,0,"2025/05/01 05:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/05/01 05:30:00",NSW1,0,"2025/05/01 05:50:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/05/01 05:30:00",QLD1,0,"2025/05/01 05:50:22",SATELLITE,0.6
