C,SETP.WORLD,DVD_ROOFTOP_PV_ACTUAL,AEMO,PUBLIC,2025/12/08,12:48:05,001765162085391,MONTHLY_ARCHIVE,001765162085391
D,ROOFTOP,ACTUAL,2,"2025/11/01 01:00:00",TAS1,0,"2025/11/01 01:20:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 01:00:00",TASN,0,"2025/11/01 01:20:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 01:00:00",TASS,0,"2025/11/01 01:20:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 01:00:00",VIC1,0,"2025/11/01 01:20:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 01:30:00",NSW1,0,"2025/11/01 01:49:14",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 01:30:00",QLD1,0,"2025/11/01 01:49:14",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 01:30:00",QLDC,0,"2025/11/01 01:49:14",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 01:30:00",QLDN,0,"2025/11/01 01:49:14",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 01:30:00",QLDS,0,"2025/11/01 01:49:14",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 01:30:00",SA1,0,"2025/11/01 01:49:14",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 01:30:00",TAS1,0,"2025/11/01 01:49:14",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 01:30:00",TASN,0,"2025/11/01 01:49:14",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 01:30:00",TASS,0,"2025/11/01 01:49:14",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 01:30:00",VIC1,0,"2025/11/01 01:49:14",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 01:30:00",NSW1,0,"2025/11/01 01:50:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 01:30:00",QLD1,0,"2025/11/01 01:50:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 01:30:00",QLDC,0,"2025/11/01 01:50:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 01:30:00",QLDN,0,"2025/11/01 01:50:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 01:30:00",QLDS,0,"2025/11/01 01:50:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 01:30:00",SA1,0,"2025/11/01 01:50:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 01:30:00",TAS1,0,"2025/11/01 01:50:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 01:30:00",TASN,0,"2025/11/01 01:50:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 01:30:00",TASS,0,"2025/11/01 01:50:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 01:30:00",VIC1,0,"2025/11/01 01:50:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:00:00",NSW1,0,"2025/11/01 02:19:19",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:00:00",QLD1,0,"2025/11/01 02:19:19",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:00:00",QLDC,0,"2025/11/01 02:19:19",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:00:00",QLDN,0,"2025/11/01 02:19:19",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:00:00",QLDS,0,"2025/11/01 02:19:19",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:00:00",SA1,0,"2025/11/01 02:19:19",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:00:00",TAS1,0,"2025/11/01 02:19:19",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:00:00",TASN,0,"2025/11/01 02:19:19",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:00:00",TASS,0,"2025/11/01 02:19:19",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:00:00",VIC1,0,"2025/11/01 02:19:19",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:00:00",NSW1,0,"2025/11/01 02:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:00:00",QLD1,0,"2025/11/01 02:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:00:00",QLDC,0,"2025/11/01 02:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:00:00",QLDN,0,"2025/11/01 02:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:00:00",QLDS,0,"2025/11/01 02:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:00:00",SA1,0,"2025/11/01 02:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:00:00",TAS1,0,"2025/11/01 02:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:00:00",TASN,0,"2025/11/01 02:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:00:00",TASS,0,"2025/11/01 02:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:00:00",VIC1,0,"2025/11/01 02:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:30:00",NSW1,0,"2025/11/01 02:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:30:00",QLD1,0,"2025/11/01 02:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:30:00",QLDC,0,"2025/11/01 02:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:30:00",QLDN,0,"2025/11/01 02:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:30:00",QLDS,0,"2025/11/01 02:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:30:00",SA1,0,"2025/11/01 02:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:30:00",TAS1,0,"2025/11/01 02:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:30:00",TASN,0,"2025/11/01 02:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:30:00",TASS,0,"2025/11/01 02:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:30:00",VIC1,0,"2025/11/01 02:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:30:00",NSW1,0,"2025/11/01 02:50:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:30:00",QLD1,0,"2025/11/01 02:50:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:30:00",QLDC,0,"2025/11/01 02:50:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:30:00",QLDN,0,"2025/11/01 02:50:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:30:00",QLDS,0,"2025/11/01 02:50:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:30:00",SA1,0,"2025/11/01 02:50:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:30:00",TAS1,0,"2025/11/01 02:50:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:30:00",TASN,0,"2025/11/01 02:50:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:30:00",TASS,0,"2025/11/01 02:50:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 02:30:00",VIC1,0,"2025/11/01 02:50:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:00:00",NSW1,0,"2025/11/01 03:19:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:00:00",QLD1,0,"2025/11/01 03:19:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:00:00",QLDC,0,"2025/11/01 03:19:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:00:00",QLDN,0,"2025/11/01 03:19:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:00:00",QLDS,0,"2025/11/01 03:19:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:00:00",SA1,0,"2025/11/01 03:19:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:00:00",TAS1,0,"2025/11/01 03:19:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:00:00",TASN,0,"2025/11/01 03:19:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:00:00",TASS,0,"2025/11/01 03:19:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:00:00",VIC1,0,"2025/11/01 03:19:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:00:00",NSW1,0,"2025/11/01 03:20:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:00:00",QLD1,0,"2025/11/01 03:20:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:00:00",QLDC,0,"2025/11/01 03:20:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:00:00",QLDN,0,"2025/11/01 03:20:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:00:00",QLDS,0,"2025/11/01 03:20:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:00:00",SA1,0,"2025/11/01 03:20:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:00:00",TAS1,0,"2025/11/01 03:20:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:00:00",TASN,0,"2025/11/01 03:20:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:00:00",TASS,0,"2025/11/01 03:20:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:00:00",VIC1,0,"2025/11/01 03:20:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:30:00",NSW1,0,"2025/11/01 03:49:13",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:30:00",QLD1,0,"2025/11/01 03:49:13",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:30:00",QLDC,0,"2025/11/01 03:49:13",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:30:00",QLDN,0,"2025/11/01 03:49:13",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:30:00",QLDS,0,"2025/11/01 03:49:13",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:30:00",SA1,0,"2025/11/01 03:49:14",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:30:00",TAS1,0,"2025/11/01 03:49:14",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:30:00",TASN,0,"2025/11/01 03:49:14",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:30:00",TASS,0,"2025/11/01 03:49:14",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:30:00",VIC1,0,"2025/11/01 03:49:14",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:30:00",NSW1,0,"2025/11/01 03:50:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:30:00",QLD1,0,"2025/11/01 03:50:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:30:00",QLDC,0,"2025/11/01 03:50:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:30:00",QLDN,0,"2025/11/01 03:50:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:30:00",QLDS,0,"2025/11/01 03:50:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:30:00",SA1,0,"2025/11/01 03:50:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:30:00",TAS1,0,"2025/11/01 03:50:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:30:00",TASN,0,"2025/11/01 03:50:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:30:00",TASS,0,"2025/11/01 03:50:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 03:30:00",VIC1,0,"2025/11/01 03:50:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:00:00",NSW1,0,"2025/11/01 04:19:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:00:00",QLD1,0,"2025/11/01 04:19:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:00:00",QLDC,0,"2025/11/01 04:19:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:00:00",QLDN,0,"2025/11/01 04:19:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:00:00",QLDS,0,"2025/11/01 04:19:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:00:00",SA1,0,"2025/11/01 04:19:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:00:00",TAS1,0,"2025/11/01 04:19:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:00:00",TASN,0,"2025/11/01 04:19:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:00:00",TASS,0,"2025/11/01 04:19:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:00:00",VIC1,0,"2025/11/01 04:19:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:00:00",NSW1,0,"2025/11/01 04:20:23",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:00:00",QLD1,0,"2025/11/01 04:20:23",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:00:00",QLDC,0,"2025/11/01 04:20:23",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:00:00",QLDN,0,"2025/11/01 04:20:23",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:00:00",QLDS,0,"2025/11/01 04:20:23",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:00:00",SA1,0,"2025/11/01 04:20:23",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:00:00",TAS1,0,"2025/11/01 04:20:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:00:00",TASN,0,"2025/11/01 04:20:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:00:00",TASS,0,"2025/11/01 04:20:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:00:00",VIC1,0,"2025/11/01 04:20:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:30:00",NSW1,0,"2025/11/01 04:49:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:30:00",QLD1,0,"2025/11/01 04:49:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:30:00",QLDC,0,"2025/11/01 04:49:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:30:00",QLDN,0,"2025/11/01 04:49:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:30:00",QLDS,0,"2025/11/01 04:49:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:30:00",SA1,0,"2025/11/01 04:49:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:30:00",TAS1,0,"2025/11/01 04:49:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:30:00",TASN,0,"2025/11/01 04:49:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:30:00",TASS,0,"2025/11/01 04:49:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:30:00",VIC1,0,"2025/11/01 04:49:12",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:30:00",NSW1,0,"2025/11/01 04:50:23",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:30:00",QLD1,0,"2025/11/01 04:50:23",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:30:00",QLDC,0,"2025/11/01 04:50:23",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:30:00",QLDN,0,"2025/11/01 04:50:23",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:30:00",QLDS,0,"2025/11/01 04:50:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:30:00",SA1,0,"2025/11/01 04:50:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:30:00",TAS1,0,"2025/11/01 04:50:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:30:00",TASN,0,"2025/11/01 04:50:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:30:00",TASS,0,"2025/11/01 04:50:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 04:30:00",VIC1,0,"2025/11/01 04:50:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 05:00:00",QLDN,0,"2025/11/01 05:19:13",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 05:00:00",NSW1,0.517,"2025/11/01 05:19:13",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 05:00:00",QLD1,0.051,"2025/11/01 05:19:13",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 05:00:00",QLDC,0,"2025/11/01 05:19:13",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 05:00:00",QLDS,0.051,"2025/11/01 05:19:13",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 05:00:00",SA1,0,"2025/11/01 05:19:13",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 05:00:00",TAS1,0,"2025/11/01 05:19:13",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 05:00:00",TASN,0,"2025/11/01 05:19:13",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 05:00:00",TASS,0,"2025/11/01 05:19:14",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 05:00:00",VIC1,0,"2025/11/01 05:19:14",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 05:00:00",NSW1,14.551,"2025/11/01 05:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 05:00:00",QLD1,11.602,"2025/11/01 05:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 05:00:00",QLDC,0.152,"2025/11/01 05:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 05:00:00",QLDN,0,"2025/11/01 05:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 05:00:00",QLDS,11.449,"2025/11/01 05:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 05:00:00",SA1,0,"2025/11/01 05:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 05:00:00",TAS1,0.877,"2025/11/01 05:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 05:00:00",TASN,0.159,"2025/11/01 05:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 05:00:00",TASS,0.718,"2025/11/01 05:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 05:00:00",VIC1,0,"2025/11/01 05:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 05:30:00",NSW1,51.7,"2025/11/01 05:49:14",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 05:30:00",QLD1,51.56,"2025/11/01 05:49:14",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 05:30:00",QLDC,2.038,"2025/11/01 05:49:14",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 05:30:00",QLDN,0.034,"2025/11/01 05:49:14",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 05:30:00",QLDS,49.488,"2025/11/01 05:49:14",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 05:30:00",SA1,0,"2025/11/01 05:49:14",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 05:30:00",TAS1,1.809,"2025/11/01 05:49:14",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 05:30:00",TASN,0.665,"2025/11/01 05:49:14",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 05:30:00",TASS,1.141,"2025/11/01 05:49:14",MEASUREMENT,0.7
D,ROOFTOP,ACTUAL,2,"2025/11/01 05:30:00",VIC1,5.882,"2025/11/01 05:49:14",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/11/01 05:30:00",NSW1,142.325,"2025/11/01 05:50:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/11/01 05:30:00",QLD1,114.866,"2025/11/01 05:50:22",SATELLITE,0.6
