C,SETP.WORLD,DVD_ROOFTOP_PV_ACTUAL,AEMO,PUBLIC,2024/12/09,13:57:53,001733716673170,MONTHLY_ARCHIVE,001733716673170
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:00:00",NSW1,0,"2024/11/01 03:19:18",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:00:00",QLD1,0,"2024/11/01 03:19:18",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:00:00",QLDC,0,"2024/11/01 03:19:18",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:00:00",QLDN,0,"2024/11/01 03:19:18",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:00:00",QLDS,0,"2024/11/01 03:19:18",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:00:00",SA1,0,"2024/11/01 03:19:18",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:00:00",TAS1,0,"2024/11/01 03:19:18",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:00:00",TASN,0,"2024/11/01 03:19:18",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:00:00",TASS,0,"2024/11/01 03:19:18",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:00:00",VIC1,0,"2024/11/01 03:19:18",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:00:00",NSW1,0,"2024/11/01 03:20:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:00:00",QLD1,0,"2024/11/01 03:20:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:00:00",QLDC,0,"2024/11/01 03:20:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:00:00",QLDN,0,"2024/11/01 03:20:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:00:00",QLDS,0,"2024/11/01 03:20:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:00:00",SA1,0,"2024/11/01 03:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:00:00",TAS1,0,"2024/11/01 03:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:00:00",TASN,0,"2024/11/01 03:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:00:00",TASS,0,"2024/11/01 03:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:00:00",VIC1,0,"2024/11/01 03:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:30:00",NSW1,0,"2024/11/01 03:49:15",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:30:00",QLD1,0,"2024/11/01 03:49:15",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:30:00",QLDC,0,"2024/11/01 03:49:15",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:30:00",QLDN,0,"2024/11/01 03:49:15",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:30:00",QLDS,0,"2024/11/01 03:49:15",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:30:00",SA1,0,"2024/11/01 03:49:15",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:30:00",TAS1,0,"2024/11/01 03:49:15",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:30:00",TASN,0,"2024/11/01 03:49:15",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:30:00",TASS,0,"2024/11/01 03:49:15",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:30:00",VIC1,0,"2024/11/01 03:49:15",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:30:00",NSW1,0,"2024/11/01 03:50:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:30:00",QLD1,0,"2024/11/01 03:50:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:30:00",QLDC,0,"2024/11/01 03:50:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:30:00",QLDN,0,"2024/11/01 03:50:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:30:00",QLDS,0,"2024/11/01 03:50:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:30:00",SA1,0,"2024/11/01 03:50:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:30:00",TAS1,0,"2024/11/01 03:50:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:30:00",TASN,0,"2024/11/01 03:50:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:30:00",TASS,0,"2024/11/01 03:50:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 03:30:00",VIC1,0,"2024/11/01 03:50:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:00:00",QLDN,0,"2024/11/01 04:19:18",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:00:00",NSW1,0,"2024/11/01 04:19:18",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:00:00",QLD1,0,"2024/11/01 04:19:18",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:00:00",QLDC,0,"2024/11/01 04:19:18",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:00:00",QLDS,0,"2024/11/01 04:19:18",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:00:00",SA1,0,"2024/11/01 04:19:18",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:00:00",TAS1,0,"2024/11/01 04:19:18",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:00:00",TASN,0,"2024/11/01 04:19:18",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:00:00",TASS,0,"2024/11/01 04:19:18",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:00:00",VIC1,0,"2024/11/01 04:19:18",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:00:00",NSW1,0,"2024/11/01 04:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:00:00",QLD1,0,"2024/11/01 04:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:00:00",QLDC,0,"2024/11/01 04:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:00:00",QLDN,0,"2024/11/01 04:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:00:00",QLDS,0,"2024/11/01 04:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:00:00",SA1,0,"2024/11/01 04:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:00:00",TAS1,0,"2024/11/01 04:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:00:00",TASN,0,"2024/11/01 04:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:00:00",TASS,0,"2024/11/01 04:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:00:00",VIC1,0,"2024/11/01 04:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:30:00",NSW1,0,"2024/11/01 04:49:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:30:00",QLD1,0,"2024/11/01 04:49:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:30:00",QLDC,0,"2024/11/01 04:49:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:30:00",QLDN,0,"2024/11/01 04:49:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:30:00",QLDS,0,"2024/11/01 04:49:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:30:00",SA1,0,"2024/11/01 04:49:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:30:00",TAS1,0,"2024/11/01 04:49:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:30:00",TASN,0,"2024/11/01 04:49:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:30:00",TASS,0,"2024/11/01 04:49:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:30:00",VIC1,0,"2024/11/01 04:49:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:30:00",NSW1,0,"2024/11/01 04:50:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:30:00",QLD1,0,"2024/11/01 04:50:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:30:00",QLDC,0,"2024/11/01 04:50:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:30:00",TAS1,0,"2024/11/01 04:50:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:30:00",QLDN,0,"2024/11/01 04:50:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:30:00",QLDS,0,"2024/11/01 04:50:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:30:00",SA1,0,"2024/11/01 04:50:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:30:00",TASN,0,"2024/11/01 04:50:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:30:00",TASS,0,"2024/11/01 04:50:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 04:30:00",VIC1,0,"2024/11/01 04:50:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 05:00:00",NSW1,0.201,"2024/11/01 05:19:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 05:00:00",QLD1,0.116,"2024/11/01 05:19:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 05:00:00",QLDC,0,"2024/11/01 05:19:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 05:00:00",QLDN,0,"2024/11/01 05:19:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 05:00:00",QLDS,0.116,"2024/11/01 05:19:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 05:00:00",SA1,0,"2024/11/01 05:19:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 05:00:00",TAS1,0.038,"2024/11/01 05:19:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 05:00:00",TASN,0,"2024/11/01 05:19:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 05:00:00",TASS,0.038,"2024/11/01 05:19:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 05:00:00",VIC1,0,"2024/11/01 05:19:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 05:00:00",NSW1,11.237,"2024/11/01 05:20:28",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 05:00:00",QLD1,12.797,"2024/11/01 05:20:28",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 05:00:00",QLDC,0.226,"2024/11/01 05:20:28",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 05:00:00",QLDN,0,"2024/11/01 05:20:28",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 05:00:00",QLDS,12.571,"2024/11/01 05:20:28",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 05:00:00",SA1,0,"2024/11/01 05:20:28",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 05:00:00",TAS1,1.072,"2024/11/01 05:20:28",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 05:00:00",TASN,0.429,"2024/11/01 05:20:28",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 05:00:00",TASS,0.644,"2024/11/01 05:20:28",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 05:00:00",VIC1,0,"2024/11/01 05:20:28",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 05:30:00",NSW1,50.018,"2024/11/01 05:49:19",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 05:30:00",QLD1,61.84,"2024/11/01 05:49:19",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 05:30:00",QLDC,2.447,"2024/11/01 05:49:19",MEASUREMENT,0.7
D,ROOFTOP,ACTUAL,2,"2024/11/01 05:30:00",QLDN,0.11,"2024/11/01 05:49:19",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 05:30:00",QLDS,59.284,"2024/11/01 05:49:19",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 05:30:00",SA1,0,"2024/11/01 05:49:19",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 05:30:00",TAS1,3.15,"2024/11/01 05:49:19",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 05:30:00",TASN,1.213,"2024/11/01 05:49:19",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 05:30:00",TASS,1.932,"2024/11/01 05:49:19",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 05:30:00",VIC1,2.763,"2024/11/01 05:49:19",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/11/01 05:30:00",NSW1,162.182,"2024/11/01 05:50:23",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/11/01 05:30:00",QLD1,135.663,"2024/11/01 05:50:23",SATELLITE,0.6
