C,SETP.WORLD,DVD_ROOFTOP_PV_ACTUAL,AEMO,PUBLIC,2025/01/10,15:03:35,001736485415378,MONTHLY_ARCHIVE,001736485415378
D,ROOFTOP,ACTUAL,2,"2024/12/01 01:00:00",TAS1,0,"2024/12/01 01:19:15",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 01:00:00",TASN,0,"2024/12/01 01:19:15",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 01:00:00",TASS,0,"2024/12/01 01:19:15",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 01:00:00",VIC1,0,"2024/12/01 01:19:15",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 01:00:00",NSW1,0,"2024/12/01 01:20:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 01:00:00",QLD1,0,"2024/12/01 01:20:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 01:00:00",QLDC,0,"2024/12/01 01:20:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 01:00:00",QLDN,0,"2024/12/01 01:20:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 01:00:00",QLDS,0,"2024/12/01 01:20:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 01:00:00",SA1,0,"2024/12/01 01:20:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 01:00:00",TAS1,0,"2024/12/01 01:20:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 01:00:00",TASN,0,"2024/12/01 01:20:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 01:00:00",TASS,0,"2024/12/01 01:20:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 01:00:00",VIC1,0,"2024/12/01 01:20:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 01:30:00",QLDN,0,"2024/12/01 01:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 01:30:00",NSW1,0,"2024/12/01 01:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 01:30:00",QLD1,0,"2024/12/01 01:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 01:30:00",QLDC,0,"2024/12/01 01:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 01:30:00",QLDS,0,"2024/12/01 01:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 01:30:00",SA1,0,"2024/12/01 01:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 01:30:00",TAS1,0,"2024/12/01 01:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 01:30:00",TASN,0,"2024/12/01 01:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 01:30:00",TASS,0,"2024/12/01 01:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 01:30:00",VIC1,0,"2024/12/01 01:49:17",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 01:30:00",QLDN,0,"2024/12/01 01:50:28",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 01:30:00",NSW1,0,"2024/12/01 01:50:28",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 01:30:00",QLD1,0,"2024/12/01 01:50:28",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 01:30:00",QLDC,0,"2024/12/01 01:50:28",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 01:30:00",QLDS,0,"2024/12/01 01:50:28",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 01:30:00",SA1,0,"2024/12/01 01:50:28",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 01:30:00",TAS1,0,"2024/12/01 01:50:28",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 01:30:00",TASN,0,"2024/12/01 01:50:28",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 01:30:00",TASS,0,"2024/12/01 01:50:28",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 01:30:00",VIC1,0,"2024/12/01 01:50:28",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:00:00",NSW1,0,"2024/12/01 02:19:19",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:00:00",QLD1,0,"2024/12/01 02:19:19",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:00:00",QLDC,0,"2024/12/01 02:19:20",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:00:00",QLDN,0,"2024/12/01 02:19:20",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:00:00",QLDS,0,"2024/12/01 02:19:20",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:00:00",SA1,0,"2024/12/01 02:19:20",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:00:00",TAS1,0,"2024/12/01 02:19:20",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:00:00",TASN,0,"2024/12/01 02:19:20",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:00:00",TASS,0,"2024/12/01 02:19:20",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:00:00",VIC1,0,"2024/12/01 02:19:20",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:00:00",NSW1,0,"2024/12/01 02:20:31",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:00:00",QLD1,0,"2024/12/01 02:20:31",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:00:00",QLDC,0,"2024/12/01 02:20:31",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:00:00",QLDN,0,"2024/12/01 02:20:31",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:00:00",QLDS,0,"2024/12/01 02:20:31",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:00:00",SA1,0,"2024/12/01 02:20:31",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:00:00",TAS1,0,"2024/12/01 02:20:31",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:00:00",TASN,0,"2024/12/01 02:20:31",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:00:00",TASS,0,"2024/12/01 02:20:31",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:00:00",VIC1,0,"2024/12/01 02:20:31",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:30:00",NSW1,0,"2024/12/01 02:49:21",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:30:00",QLD1,0,"2024/12/01 02:49:21",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:30:00",QLDC,0,"2024/12/01 02:49:21",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:30:00",QLDN,0,"2024/12/01 02:49:21",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:30:00",QLDS,0,"2024/12/01 02:49:21",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:30:00",SA1,0,"2024/12/01 02:49:21",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:30:00",TAS1,0,"2024/12/01 02:49:21",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:30:00",TASN,0,"2024/12/01 02:49:21",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:30:00",TASS,0,"2024/12/01 02:49:21",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:30:00",VIC1,0,"2024/12/01 02:49:21",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:30:00",NSW1,0,"2024/12/01 02:50:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:30:00",QLD1,0,"2024/12/01 02:50:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:30:00",QLDC,0,"2024/12/01 02:50:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:30:00",QLDN,0,"2024/12/01 02:50:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:30:00",QLDS,0,"2024/12/01 02:50:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:30:00",SA1,0,"2024/12/01 02:50:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:30:00",TAS1,0,"2024/12/01 02:50:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:30:00",TASN,0,"2024/12/01 02:50:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:30:00",TASS,0,"2024/12/01 02:50:26",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 02:30:00",VIC1,0,"2024/12/01 02:50:26",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:00:00",NSW1,0,"2024/12/01 03:19:24",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:00:00",QLD1,0,"2024/12/01 03:19:24",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:00:00",QLDC,0,"2024/12/01 03:19:24",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:00:00",QLDN,0,"2024/12/01 03:19:24",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:00:00",QLDS,0,"2024/12/01 03:19:24",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:00:00",SA1,0,"2024/12/01 03:19:24",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:00:00",TAS1,0,"2024/12/01 03:19:24",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:00:00",TASN,0,"2024/12/01 03:19:24",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:00:00",TASS,0,"2024/12/01 03:19:24",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:00:00",VIC1,0,"2024/12/01 03:19:24",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:00:00",NSW1,0,"2024/12/01 03:20:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:00:00",QLD1,0,"2024/12/01 03:20:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:00:00",QLDC,0,"2024/12/01 03:20:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:00:00",QLDN,0,"2024/12/01 03:20:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:00:00",QLDS,0,"2024/12/01 03:20:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:00:00",SA1,0,"2024/12/01 03:20:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:00:00",TAS1,0,"2024/12/01 03:20:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:00:00",TASN,0,"2024/12/01 03:20:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:00:00",TASS,0,"2024/12/01 03:20:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:00:00",VIC1,0,"2024/12/01 03:20:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:30:00",NSW1,0,"2024/12/01 03:49:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:30:00",QLD1,0,"2024/12/01 03:49:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:30:00",QLDC,0,"2024/12/01 03:49:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:30:00",QLDN,0,"2024/12/01 03:49:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:30:00",QLDS,0,"2024/12/01 03:49:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:30:00",SA1,0,"2024/12/01 03:49:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:30:00",TAS1,0,"2024/12/01 03:49:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:30:00",TASN,0,"2024/12/01 03:49:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:30:00",TASS,0,"2024/12/01 03:49:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:30:00",VIC1,0,"2024/12/01 03:49:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:30:00",NSW1,0,"2024/12/01 03:50:27",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:30:00",QLD1,0,"2024/12/01 03:50:27",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:30:00",QLDC,0,"2024/12/01 03:50:27",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:30:00",QLDN,0,"2024/12/01 03:50:27",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:30:00",QLDS,0,"2024/12/01 03:50:27",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:30:00",SA1,0,"2024/12/01 03:50:27",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:30:00",TAS1,0,"2024/12/01 03:50:27",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:30:00",TASN,0,"2024/12/01 03:50:27",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:30:00",TASS,0,"2024/12/01 03:50:27",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 03:30:00",VIC1,0,"2024/12/01 03:50:27",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:00:00",NSW1,0,"2024/12/01 04:19:18",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:00:00",QLD1,0,"2024/12/01 04:19:18",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:00:00",QLDC,0,"2024/12/01 04:19:18",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:00:00",QLDN,0,"2024/12/01 04:19:18",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:00:00",QLDS,0,"2024/12/01 04:19:18",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:00:00",SA1,0,"2024/12/01 04:19:18",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:00:00",TAS1,0,"2024/12/01 04:19:18",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:00:00",TASN,0,"2024/12/01 04:19:18",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:00:00",TASS,0,"2024/12/01 04:19:18",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:00:00",VIC1,0,"2024/12/01 04:19:18",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:00:00",NSW1,0,"2024/12/01 04:20:29",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:00:00",QLD1,0,"2024/12/01 04:20:29",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:00:00",QLDC,0,"2024/12/01 04:20:29",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:00:00",QLDN,0,"2024/12/01 04:20:29",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:00:00",QLDS,0,"2024/12/01 04:20:29",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:00:00",SA1,0,"2024/12/01 04:20:29",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:00:00",TAS1,0,"2024/12/01 04:20:29",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:00:00",TASN,0,"2024/12/01 04:20:29",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:00:00",TASS,0,"2024/12/01 04:20:29",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:00:00",VIC1,0,"2024/12/01 04:20:29",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:30:00",NSW1,0,"2024/12/01 04:49:22",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:30:00",QLD1,0,"2024/12/01 04:49:22",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:30:00",QLDC,0,"2024/12/01 04:49:22",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:30:00",QLDN,0,"2024/12/01 04:49:22",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:30:00",QLDS,0,"2024/12/01 04:49:22",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:30:00",SA1,0,"2024/12/01 04:49:22",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:30:00",TAS1,0,"2024/12/01 04:49:22",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:30:00",TASN,0,"2024/12/01 04:49:22",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:30:00",TASS,0,"2024/12/01 04:49:22",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:30:00",VIC1,0,"2024/12/01 04:49:22",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:30:00",NSW1,0,"2024/12/01 04:50:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:30:00",QLD1,0,"2024/12/01 04:50:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:30:00",QLDC,0,"2024/12/01 04:50:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:30:00",QLDN,0,"2024/12/01 04:50:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:30:00",QLDS,0,"2024/12/01 04:50:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:30:00",SA1,0,"2024/12/01 04:50:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:30:00",TAS1,0.324,"2024/12/01 04:50:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:30:00",TASN,0.109,"2024/12/01 04:50:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:30:00",TASS,0.215,"2024/12/01 04:50:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 04:30:00",VIC1,0,"2024/12/01 04:50:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 05:00:00",NSW1,14.473,"2024/12/01 05:19:15",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 05:00:00",QLD1,1.166,"2024/12/01 05:19:15",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 05:00:00",QLDC,0.05,"2024/12/01 05:19:15",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 05:00:00",QLDN,0,"2024/12/01 05:19:15",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 05:00:00",QLDS,1.116,"2024/12/01 05:19:15",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 05:00:00",SA1,0,"2024/12/01 05:19:15",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 05:00:00",TAS1,0.17,"2024/12/01 05:19:15",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 05:00:00",TASN,0.035,"2024/12/01 05:19:15",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 05:00:00",TASS,0.134,"2024/12/01 05:19:15",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 05:00:00",VIC1,0.698,"2024/12/01 05:19:15",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 05:00:00",NSW1,36.086,"2024/12/01 05:20:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 05:00:00",QLD1,25.257,"2024/12/01 05:20:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 05:00:00",QLDC,1.586,"2024/12/01 05:20:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 05:00:00",QLDN,0,"2024/12/01 05:20:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 05:00:00",QLDS,23.67,"2024/12/01 05:20:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 05:00:00",SA1,0,"2024/12/01 05:20:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 05:00:00",TAS1,3.755,"2024/12/01 05:20:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 05:00:00",TASN,3.067,"2024/12/01 05:20:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 05:00:00",TASS,0.688,"2024/12/01 05:20:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 05:00:00",VIC1,19.051,"2024/12/01 05:20:24",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 05:30:00",NSW1,174.874,"2024/12/01 05:49:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 05:30:00",QLD1,62.912,"2024/12/01 05:49:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 05:30:00",QLDC,7.582,"2024/12/01 05:49:16",MEASUREMENT,0.7
D,ROOFTOP,ACTUAL,2,"2024/12/01 05:30:00",QLDN,0.279,"2024/12/01 05:49:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 05:30:00",QLDS,55.051,"2024/12/01 05:49:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 05:30:00",SA1,0.076,"2024/12/01 05:49:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 05:30:00",TAS1,4.474,"2024/12/01 05:49:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 05:30:00",TASN,2.025,"2024/12/01 05:49:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 05:30:00",TASS,2.445,"2024/12/01 05:49:16",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2024/12/01 05:30:00",NSW1,244.482,"2024/12/01 05:50:25",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2024/12/01 05:30:00",QLD1,145.967,"2024/12/01 05:50:25",SATELLITE,0.6
