DATE_TIME,TOTAL_DEMAND,RRP,PUBLIC_HOLIDAY,SCHOOL_HOLIDAY,TEMPERATURE,DWPC,HUMIDITY,APPARENT_TEMP,WIND_SPEED,CLOUD_COVER,CASH_RATE,HOUSEHOLD_SPEND,SPEND_GROWTH, CONF_IDX,NSW_POPULATION,ROOFTOP_SOLAR_MW,GROSS_DEMAND_MW
2022-01-01 00:00:00,7206.03,124.86,True,True,23.0,16.0,64.69,23.0,27.78,2.0,0.1,18099.6,-16.0,101.4,8110610,0.0,7206.03
2022-01-01 00:10:00,7174.26,126.02,True,True,23.0,16.0,64.69,23.0,25.928,2.0,0.1,18099.6,-16.0,101.4,8110665,0.0,7174.26
2022-01-01 00:20:00,7065.84,113.54,True,True,23.0,16.0,64.69,23.0,24.076,2.0,0.1,18099.6,-16.0,101.4,8110720,0.0,7065.84
2022-01-01 00:30:00,6988.47,124.06,True,True,23.0,16.0,64.69,23.0,22.224,2.0,0.1,18099.6,-16.0,101.4,8110775,0.0,6988.47
2022-01-01 00:30:00,6988.47,124.06,True,True,23.0,16.0,64.69,23.0,22.224,2.0,0.1,18099.6,-16.0,101.4,8110775,0.0,6988.47
2022-01-01 00:40:00,6974.2,126.24,True,True,23.0,16.0,64.69,23.0,22.224,2.0,0.1,18099.6,-16.0,101.4,8110830,0.0,6974.2
2022-01-01 00:50:00,6828.85,120.0,True,True,23.0,16.0,64.69,23.0,22.224,2.0,0.1,18099.6,-16.0,101.4,8110885,0.0,6828.85
2022-01-01 01:00:00,6749.21,93.63,True,True,23.0,16.0,64.69,23.0,22.224,2.0,0.1,18099.6,-16.0,101.4,8110940,0.0,6749.21
2022-01-01 01:00:00,6749.21,93.63,True,True,23.0,16.0,64.69,23.0,22.224,2.0,0.1,18099.6,-16.0,101.4,8110940,0.0,6749.21
2022-01-01 01:10:00,6655.52,107.8,True,True,23.0,16.0,64.69,23.0,20.372,2.0,0.1,18099.6,-16.0,101.4,8110995,0.0,6655.52
2022-01-01 01:20:00,6520.86,107.8,True,True,23.0,16.0,64.69,23.0,18.52,2.0,0.1,18099.6,-16.0,101.4,8111050,0.0,6520.86
2022-01-01 01:30:00,6429.13,91.39,True,True,23.0,16.0,64.69,23.0,16.668,2.0,0.1,18099.6,-16.0,101.4,8111105,0.0,6429.13
2022-01-01 01:30:00,6429.13,91.39,True,True,23.0,16.0,64.69,23.0,16.668,2.0,0.1,18099.6,-16.0,101.4,8111105,0.0,6429.13
2022-01-01 01:40:00,6333.25,100.28,True,True,23.0,16.0,64.69,23.0,18.52,2.0,0.1,18099.6,-16.0,101.4,8111160,0.0,6333.25
2022-01-01 01:50:00,6271.96,100.3,True,True,23.0,16.0,64.69,23.0,20.372,2.0,0.1,18099.6,-16.0,101.4,8111215,0.0,6271.96
2022-01-01 02:00:00,6161.94,85.0,True,True,23.0,16.0,64.69,23.0,22.224,2.0,0.1,18099.6,-16.0,101.4,8111271,0.0,6161.94
2022-01-01 02:00:00,6161.94,85.0,True,True,23.0,16.0,64.69,23.0,22.224,2.0,0.1,18099.6,-16.0,101.4,8111271,0.0,6161.94
2022-01-01 02:10:00,6105.33,97.31,True,True,22.6667,16.0,66.0433,22.6667,21.6067,2.0,0.1,18099.6,-16.0,101.4,8111326,0.0,6105.33
2022-01-01 02:20:00,6104.21,74.39,True,True,22.3333,16.0,67.3967,22.3333,20.9893,2.0,0.1,18099.6,-16.0,101.4,8111381,0.0,6104.21
2022-01-01 02:30:00,6051.47,86.17,True,True,22.0,16.0,68.75,22.0,20.372,2.0,0.1,18099.6,-16.0,101.4,8111436,0.0,6051.47
2022-01-01 02:30:00,6051.47,86.17,True,True,22.0,16.0,68.75,22.0,20.372,2.0,0.1,18099.6,-16.0,101.4,8111436,0.0,6051.47
2022-01-01 02:40:00,5999.32,106.91,True,True,22.3333,16.0,67.3967,22.3333,20.9893,2.0,0.1,18099.6,-16.0,101.4,8111491,0.0,5999.32
2022-01-01 02:50:00,5969.26,107.8,True,True,22.6667,16.0,66.0433,22.6667,21.6067,2.0,0.1,18099.6,-16.0,101.4,8111546,0.0,5969.26
2022-01-01 03:00:00,5978.2,105.43,True,True,23.0,16.0,64.69,23.0,22.224,2.0,0.1,18099.6,-16.0,101.4,8111601,0.0,5978.2
2022-01-01 03:00:00,5978.2,105.43,True,True,23.0,16.0,64.69,23.0,22.224,2.0,0.1,18099.6,-16.0,101.4,8111601,0.0,5978.2
2022-01-01 03:10:00,5980.59,107.8,True,True,22.6667,16.3333,67.55,22.6667,20.9893,2.0,0.1,18099.6,-16.0,101.4,8111656,0.0,5980.59
2022-01-01 03:20:00,5973.53,106.37,True,True,22.3333,16.6667,70.41,22.3333,19.7547,2.0,0.1,18099.6,-16.0,101.4,8111711,0.0,5973.53
2022-01-01 03:30:00,5960.85,88.44,True,True,22.0,17.0,73.27,22.0,18.52,2.0,0.1,18099.6,-16.0,101.4,8111766,0.0,5960.85
2022-01-01 03:30:00,5960.85,88.44,True,True,22.0,17.0,73.27,22.0,18.52,2.0,0.1,18099.6,-16.0,101.4,8111766,0.0,5960.85
2022-01-01 03:40:00,5916.38,78.07,True,True,22.0,17.0,73.27,22.0,17.9027,2.0,0.1,18099.6,-16.0,101.4,8111821,0.0,5916.38
2022-01-01 03:50:00,5896.81,75.67,True,True,22.0,17.0,73.27,22.0,17.2853,2.0,0.1,18099.6,-16.0,101.4,8111876,0.0,5896.81
2022-01-01 04:00:00,5906.82,75.98,True,True,22.0,17.0,73.27,22.0,16.668,2.0,0.1,18099.6,-16.0,101.4,8111931,0.0,5906.82
2022-01-01 04:00:00,5906.82,75.98,True,True,22.0,17.0,73.27,22.0,16.668,2.0,0.1,18099.6,-16.0,101.4,8111931,0.0,5906.82
2022-01-01 04:10:00,5898.91,76.48,True,True,22.0,17.0,73.27,22.0,17.9027,2.0,0.1,18099.6,-16.0,101.4,8111986,0.0,5898.91
2022-01-01 04:20:00,5870.26,76.41,True,True,22.0,17.0,73.27,22.0,19.1373,2.0,0.1,18099.6,-16.0,101.4,8112041,0.0,5870.26
2022-01-01 04:30:00,5859.17,70.93,True,True,22.0,17.0,73.27,22.0,20.372,2.0,0.1,18099.6,-16.0,101.4,8112096,0.0,5859.17
2022-01-01 04:30:00,5859.17,70.93,True,True,22.0,17.0,73.27,22.0,20.372,2.0,0.1,18099.6,-16.0,101.4,8112096,0.0,5859.17
2022-01-01 04:40:00,5901.55,71.86,True,True,22.0,17.0,73.27,22.0,17.9027,2.0,0.1,18099.6,-16.0,101.4,8112151,0.0,5901.55
2022-01-01 04:50:00,5824.4,66.24,True,True,22.0,17.0,73.27,22.0,15.4333,2.0,0.1,18099.6,-16.0,101.4,8112206,0.0,5824.4
2022-01-01 05:00:00,5810.91,65.59,True,True,22.0,17.0,73.27,22.0,12.964,2.0,0.1,18099.6,-16.0,101.4,8112261,0.0,5810.91
2022-01-01 05:00:00,5810.91,65.59,True,True,22.0,17.0,73.27,22.0,12.964,2.0,0.1,18099.6,-16.0,101.4,8112261,0.0,5810.91
2022-01-01 05:10:00,5874.12,75.67,True,True,22.0,17.0,73.27,22.0,14.1987,2.6667,0.1,18099.6,-16.0,101.4,8112316,0.0,5874.12
2022-01-01 05:20:00,5832.3,71.45,True,True,22.0,17.0,73.27,22.0,15.4333,3.3333,0.1,18099.6,-16.0,101.4,8112371,0.0,5832.3
2022-01-01 05:30:00,5817.9,64.99,True,True,22.0,17.0,73.27,22.0,16.668,4.0,0.1,18099.6,-16.0,101.4,8112426,0.0,5817.9
2022-01-01 05:30:00,5817.9,64.99,True,True,22.0,17.0,73.27,22.0,16.668,4.0,0.1,18099.6,-16.0,101.4,8112426,0.0,5817.9
2022-01-01 05:40:00,5789.9,65.21,True,True,22.3333,17.0,71.8267,22.3333,17.2853,4.6667,0.1,18099.6,-16.0,101.4,8112482,0.0,5789.9
2022-01-01 05:50:00,5720.18,54.37,True,True,22.6667,17.0,70.3833,22.6667,17.9027,5.3333,0.1,18099.6,-16.0,101.4,8112537,0.0,5720.18
2022-01-01 06:00:00,5733.49,17.72,True,True,23.0,17.0,68.94,23.0,18.52,6.0,0.1,18099.6,-16.0,101.4,8112592,308.041,6041.531
2022-01-01 06:00:00,5733.49,17.72,True,True,23.0,17.0,68.94,23.0,18.52,6.0,0.1,18099.6,-16.0,101.4,8112592,236.538,5970.028
2022-01-01 06:10:00,5759.25,63.06,True,True,23.3333,16.6667,66.26,23.3333,21.6067,6.0,0.1,18099.6,-16.0,101.4,8112647,320.119,6079.369
2022-01-01 06:20:00,5776.74,25.39,True,True,23.6667,16.3333,63.58,23.6667,24.6933,6.0,0.1,18099.6,-16.0,101.4,8112702,403.7,6180.44
2022-01-01 06:30:00,5752.84,0.67,True,True,24.0,16.0,60.9,24.0,27.78,6.0,0.1,18099.6,-16.0,101.4,8112757,487.281,6240.121
2022-01-01 06:30:00,5752.84,0.67,True,True,24.0,16.0,60.9,24.0,27.78,6.0,0.1,18099.6,-16.0,101.4,8112757,536.93,6289.77
2022-01-01 06:40:00,5758.81,0.68,True,True,23.6667,16.0,62.1633,23.6667,29.0147,6.0,0.1,18099.6,-16.0,101.4,8112812,622.026,6380.836
2022-01-01 06:50:00,5791.63,17.22,True,True,23.3333,16.0,63.4267,23.3333,30.2493,6.0,0.1,18099.6,-16.0,101.4,8112867,707.122,6498.752
2022-01-01 07:00:00,5784.99,0.0,True,True,23.0,16.0,64.69,23.0,31.484,6.0,0.1,18099.6,-16.0,101.4,8112922,792.218,6577.208
2022-01-01 07:00:00,5784.99,0.0,True,True,23.0,16.0,64.69,23.0,31.484,6.0,0.1,18099.6,-16.0,101.4,8112922,747.186,6532.176
2022-01-01 07:10:00,5830.53,17.21,True,True,23.3333,16.0,63.4267,23.3333,30.8667,6.0,0.1,18099.6,-16.0,101.4,8112977,854.8807,6685.4107
2022-01-01 07:20:00,5812.53,17.55,True,True,23.6667,16.0,62.1633,23.6667,30.2493,6.0,0.1,18099.6,-16.0,101.4,8113032,962.5753,6775.1053
2022-01-01 07:30:00,5849.45,23.8,True,True,24.0,16.0,60.9,24.0,29.632,6.0,0.1,18099.6,-16.0,101.4,8113087,1070.27,6919.72
2022-01-01 07:30:00,5849.45,23.8,True,True,24.0,16.0,60.9,24.0,29.632,6.0,0.1,18099.6,-16.0,101.4,8113087,1058.404,6907.854
2022-01-01 07:40:00,5810.09,23.61,True,True,24.0,16.0,60.9,24.0,30.2493,6.0,0.1,18099.6,-16.0,101.4,8113142,1167.605,6977.695
2022-01-01 07:50:00,5799.25,18.09,True,True,24.0,16.0,60.9,24.0,30.8667,6.0,0.1,18099.6,-16.0,101.4,8113197,1276.806,7076.056
2022-01-01 08:00:00,5804.18,23.27,True,True,24.0,16.0,60.9,24.0,31.484,6.0,0.1,18099.6,-16.0,101.4,8113252,1386.007,7190.187
2022-01-01 08:00:00,5804.18,23.27,True,True,24.0,16.0,60.9,24.0,31.484,6.0,0.1,18099.6,-16.0,101.4,8113252,1358.234,7162.414
2022-01-01 08:10:00,5824.95,65.19,True,True,24.3333,16.0,59.72,24.3333,30.2493,6.0,0.1,18099.6,-16.0,101.4,8113307,1480.5163,7305.4663
2022-01-01 08:20:00,5781.4,57.59,True,True,24.6667,16.0,58.54,24.6667,29.0147,6.0,0.1,18099.6,-16.0,101.4,8113362,1602.7987,7384.1987
2022-01-01 08:30:00,5779.72,65.77,True,True,25.0,16.0,57.36,25.0,27.78,6.0,0.1,18099.6,-16.0,101.4,8113417,1725.081,7504.801
2022-01-01 08:30:00,5779.72,65.77,True,True,25.0,16.0,57.36,25.0,27.78,6.0,0.1,18099.6,-16.0,101.4,8113417,1714.484,7494.204
2022-01-01 08:40:00,5772.61,66.13,True,True,25.3333,15.6667,55.1367,25.3333,29.0147,6.0,0.1,18099.6,-16.0,101.4,8113472,1810.0933,7582.7033
2022-01-01 08:50:00,5712.29,57.95,True,True,25.6667,15.3333,52.9133,25.6667,30.2493,6.0,0.1,18099.6,-16.0,101.4,8113527,1905.7027,7617.9927
2022-01-01 09:00:00,5764.99,64.99,True,True,26.0,15.0,50.69,26.0,31.484,6.0,0.1,18099.6,-16.0,101.4,8113582,2001.312,7766.302
2022-01-01 09:00:00,5764.99,64.99,True,True,26.0,15.0,50.69,26.0,31.484,6.0,0.1,18099.6,-16.0,101.4,8113582,1923.176,7688.166
2022-01-01 09:10:00,5704.75,54.5,True,True,25.6667,15.0,51.7267,25.6667,32.1013,6.0,0.1,18099.6,-16.0,101.4,8113637,2028.5097,7733.2597
2022-01-01 09:20:00,5735.7,64.78,True,True,25.3333,15.0,52.7633,25.3333,32.7187,6.0,0.1,18099.6,-16.0,101.4,8113693,2133.8433,7869.5433
2022-01-01 09:30:00,5643.74,56.29,True,True,25.0,15.0,53.8,25.0,33.336,6.0,0.1,18099.6,-16.0,101.4,8113748,2239.177,7882.917
2022-01-01 09:30:00,5643.74,56.29,True,True,25.0,15.0,53.8,25.0,33.336,6.0,0.1,18099.6,-16.0,101.4,8113748,2209.76,7853.5
2022-01-01 09:40:00,5671.27,28.44,True,True,25.6667,15.3333,52.85,25.8259,31.484,6.0,0.1,18099.6,-16.0,101.4,8113803,2271.841,7943.111
2022-01-01 09:50:00,5696.18,66.11,True,True,26.3333,15.6667,51.9,26.6519,29.632,6.0,0.1,18099.6,-16.0,101.4,8113858,2333.922,8030.102
2022-01-01 10:00:00,5664.55,18.53,True,True,27.0,16.0,50.95,27.4778,27.78,6.0,0.1,18099.6,-16.0,101.4,8113913,2396.003,8060.553
2022-01-01 10:00:00,5664.55,18.53,True,True,27.0,16.0,50.95,27.4778,27.78,6.0,0.1,18099.6,-16.0,101.4,8113913,2398.803,8063.353
2022-01-01 10:10:00,5680.49,17.46,True,True,27.0,16.0,50.95,27.4778,29.0147,6.0,0.1,18099.6,-16.0,101.4,8113968,2473.906,8154.396
2022-01-01 10:20:00,5604.14,19.13,True,True,27.0,16.0,50.95,27.4778,30.2493,6.0,0.1,18099.6,-16.0,101.4,8114023,2549.009,8153.149
2022-01-01 10:30:00,5661.36,24.65,True,True,27.0,16.0,50.95,27.4778,31.484,6.0,0.1,18099.6,-16.0,101.4,8114078,2624.112,8285.472
2022-01-01 10:30:00,5661.36,24.65,True,True,27.0,16.0,50.95,27.4778,31.484,6.0,0.1,18099.6,-16.0,101.4,8114078,2510.743,8172.103
2022-01-01 10:40:00,5702.15,43.55,True,True,27.3333,16.3333,51.0367,27.8389,32.1013,5.3333,0.1,18099.6,-16.0,101.4,8114133,2531.7397,8233.8897
2022-01-01 10:50:00,5758.12,43.76,True,True,27.6667,16.6667,51.1233,28.2,32.7187,4.6667,0.1,18099.6,-16.0,101.4,8114188,2552.7363,8310.8563
2022-01-01 11:00:00,5775.79,92.8,True,True,28.0,17.0,51.21,28.5611,33.336,4.0,0.1,18099.6,-16.0,101.4,8114243,2573.733,8349.523
2022-01-01 11:00:00,5775.79,92.8,True,True,28.0,17.0,51.21,28.5611,33.336,4.0,0.1,18099.6,-16.0,101.4,8114243,2645.88,8421.67
2022-01-01 11:10:00,5845.4,82.96,True,True,27.3333,16.6667,52.1567,27.7074,33.336,4.0,0.1,18099.6,-16.0,101.4,8114298,2635.7263,8481.1263
2022-01-01 11:20:00,5906.16,57.27,True,True,26.6667,16.3333,53.1033,26.8537,33.336,4.0,0.1,18099.6,-16.0,101.4,8114353,2625.5727,8531.7327
2022-01-01 11:30:00,5889.09,54.23,True,True,26.0,16.0,54.05,26.0,33.336,4.0,0.1,18099.6,-16.0,101.4,8114408,2615.419,8504.509
2022-01-01 11:30:00,5889.09,54.23,True,True,26.0,16.0,54.05,26.0,33.336,4.0,0.1,18099.6,-16.0,101.4,8114408,2649.295,8538.385
2022-01-01 11:40:00,5938.58,64.11,True,True,26.0,16.0,54.05,26.0,34.5707,4.0,0.1,18099.6,-16.0,101.4,8114463,2661.4873,8600.0673
2022-01-01 11:50:00,6037.29,64.46,True,True,26.0,16.0,54.05,26.0,35.8053,4.0,0.1,18099.6,-16.0,101.4,8114518,2673.6797,8710.9697
2022-01-01 12:00:00,6049.05,93.27,True,True,26.0,16.0,54.05,26.0,37.04,4.0,0.1,18099.6,-16.0,101.4,8114573,2685.872,8734.922
2022-01-01 12:00:00,6049.05,93.27,True,True,26.0,16.0,54.05,26.0,37.04,4.0,0.1,18099.6,-16.0,101.4,8114573,2668.966,8718.016
2022-01-01 12:10:00,6028.03,74.26,True,True,26.3333,16.0,53.0167,26.4926,36.4227,4.6667,0.1,18099.6,-16.0,101.4,8114628,2684.0713,8712.1013
2022-01-01 12:20:00,6054.82,82.96,True,True,26.6667,16.0,51.9833,26.9852,35.8053,5.3333,0.1,18099.6,-16.0,101.4,8114683,2699.1767,8753.9967
2022-01-01 12:30:00,6078.9,60.79,True,True,27.0,16.0,50.95,27.4778,35.188,6.0,0.1,18099.6,-16.0,101.4,8114738,2714.282,8793.182
2022-01-01 12:30:00,6078.9,60.79,True,True,27.0,16.0,50.95,27.4778,35.188,6.0,0.1,18099.6,-16.0,101.4,8114738,2685.811,8764.711
2022-01-01 12:40:00,6097.24,71.78,True,True,27.0,16.0,50.95,27.4778,35.8053,6.0,0.1,18099.6,-16.0,101.4,8114793,2694.4833,8791.7233
2022-01-01 12:50:00,6088.69,59.96,True,True,27.0,16.0,50.95,27.4778,36.4227,6.0,0.1,18099.6,-16.0,101.4,8114848,2703.1557,8791.8457
2022-01-01 13:00:00,6194.82,73.84,True,True,27.0,16.0,50.95,27.4778,37.04,6.0,0.1,18099.6,-16.0,101.4,8114904,2711.828,8906.648
2022-01-01 13:00:00,6194.82,73.84,True,True,27.0,16.0,50.95,27.4778,37.04,6.0,0.1,18099.6,-16.0,101.4,8114904,2666.874,8861.694
2022-01-01 13:10:00,6182.14,70.44,True,True,27.0,16.0,50.95,27.4778,36.4227,6.0,0.1,18099.6,-16.0,101.4,8114959,2656.5337,8838.6737
2022-01-01 13:20:00,6243.96,66.49,True,True,27.0,16.0,50.95,27.4778,35.8053,6.0,0.1,18099.6,-16.0,101.4,8115014,2646.1933,8890.1533
2022-01-01 13:30:00,6392.79,73.32,True,True,27.0,16.0,50.95,27.4778,35.188,6.0,0.1,18099.6,-16.0,101.4,8115069,2635.853,9028.643
2022-01-01 13:30:00,6392.79,73.32,True,True,27.0,16.0,50.95,27.4778,35.188,6.0,0.1,18099.6,-16.0,101.4,8115069,2476.297,8869.087
2022-01-01 13:40:00,6466.98,71.3,True,True,27.0,16.0,50.95,27.4778,35.188,6.0,0.1,18099.6,-16.0,101.4,8115124,2402.8853,8869.8653
2022-01-01 13:50:00,6516.87,70.83,True,True,27.0,16.0,50.95,27.4778,35.188,6.0,0.1,18099.6,-16.0,101.4,8115179,2329.4737,8846.3437
2022-01-01 14:00:00,6662.37,100.3,True,True,27.0,16.0,50.95,27.4778,35.188,6.0,0.1,18099.6,-16.0,101.4,8115234,2256.062,8918.432
2022-01-01 14:00:00,6662.37,100.3,True,True,27.0,16.0,50.95,27.4778,35.188,6.0,0.1,18099.6,-16.0,101.4,8115234,2451.884,9114.254
2022-01-01 14:10:00,6714.76,68.41,True,True,27.0,16.6667,53.2467,27.6278,35.8053,6.0,0.1,18099.6,-16.0,101.4,8115289,2327.45,9042.21
2022-01-01 14:20:00,6754.99,103.73,True,True,27.0,17.3333,55.5433,27.7778,36.4227,6.0,0.1,18099.6,-16.0,101.4,8115344,2203.016,8958.006
2022-01-01 14:30:00,6777.76,107.8,True,True,27.0,18.0,57.84,27.9278,37.04,6.0,0.1,18099.6,-16.0,101.4,8115399,2078.582,8856.342
2022-01-01 14:30:00,6777.76,107.8,True,True,27.0,18.0,57.84,27.9278,37.04,6.0,0.1,18099.6,-16.0,101.4,8115399,2332.854,9110.614
2022-01-01 14:40:00,6797.41,107.8,True,True,27.0,18.0,57.84,27.9278,35.8053,6.0,0.1,18099.6,-16.0,101.4,8115454,2297.7827,9095.1927
2022-01-01 14:50:00,6957.59,70.73,True,True,27.0,18.0,57.84,27.9278,34.5707,6.0,0.1,18099.6,-16.0,101.4,8115509,2262.7113,9220.3013
2022-01-01 15:00:00,7086.14,92.76,True,True,27.0,18.0,57.84,27.9278,33.336,6.0,0.1,18099.6,-16.0,101.4,8115564,2227.64,9313.78
2022-01-01 15:00:00,7086.14,92.76,True,True,27.0,18.0,57.84,27.9278,33.336,6.0,0.1,18099.6,-16.0,101.4,8115564,1892.288,8978.428
2022-01-01 15:10:00,7284.77,97.25,True,True,27.0,17.6667,56.66,27.8481,34.5707,6.0,0.1,18099.6,-16.0,101.4,8115619,1810.266,9095.036
2022-01-01 15:20:00,7463.63,128.26,True,True,27.0,17.3333,55.48,27.7685,35.8053,6.0,0.1,18099.6,-16.0,101.4,8115674,1728.244,9191.874
2022-01-01 15:30:00,7526.68,100.78,True,True,27.0,17.0,54.3,27.6889,37.04,6.0,0.1,18099.6,-16.0,101.4,8115729,1646.222,9172.902
2022-01-01 15:30:00,7526.68,100.78,True,True,27.0,17.0,54.3,27.6889,37.04,6.0,0.1,18099.6,-16.0,101.4,8115729,1809.246,9335.926
2022-01-01 15:40:00,7554.92,95.19,True,True,26.6667,17.3333,56.6533,27.1259,36.4227,6.0,0.1,18099.6,-16.0,101.4,8115784,1699.3647,9254.2847
2022-01-01 15:50:00,7679.62,126.18,True,True,26.3333,17.6667,59.0067,26.563,35.8053,6.0,0.1,18099.6,-16.0,101.4,8115839,1589.4833,9269.1033
2022-01-01 16:00:00,7686.91,88.28,True,True,26.0,18.0,61.36,26.0,35.188,6.0,0.1,18099.6,-16.0,101.4,8115894,1479.602,9166.512
2022-01-01 16:00:00,7686.91,88.28,True,True,26.0,18.0,61.36,26.0,35.188,6.0,0.1,18099.6,-16.0,101.4,8115894,1385.997,9072.907
2022-01-01 16:10:00,7825.04,70.18,True,True,26.0,18.0,61.36,26.0,36.4227,6.0,0.1,18099.6,-16.0,101.4,8115949,1301.2817,9126.3217
2022-01-01 16:20:00,7836.58,71.91,True,True,26.0,18.0,61.36,26.0,37.6573,6.0,0.1,18099.6,-16.0,101.4,8116004,1216.5663,9053.1463
2022-01-01 16:30:00,7919.36,85.5,True,True,26.0,18.0,61.36,26.0,38.892,6.0,0.1,18099.6,-16.0,101.4,8116059,1131.851,9051.211
2022-01-01 16:30:00,7919.36,85.5,True,True,26.0,18.0,61.36,26.0,38.892,6.0,0.1,18099.6,-16.0,101.4,8116059,1154.847,9074.207
2022-01-01 16:40:00,8054.1,68.49,True,True,26.0,18.0,61.36,26.0,38.892,6.0,0.1,18099.6,-16.0,101.4,8116115,1068.8623,9122.9623
2022-01-01 16:50:00,8081.85,64.74,True,True,26.0,18.0,61.36,26.0,38.892,6.0,0.1,18099.6,-16.0,101.4,8116170,982.8777,9064.7277
2022-01-01 17:00:00,8198.49,70.15,True,True,26.0,18.0,61.36,26.0,38.892,6.0,0.1,18099.6,-16.0,101.4,8116225,896.893,9095.383
2022-01-01 17:00:00,8198.49,70.15,True,True,26.0,18.0,61.36,26.0,38.892,6.0,0.1,18099.6,-16.0,101.4,8116225,914.075,9112.565
2022-01-01 17:10:00,8147.03,64.23,True,True,25.6667,18.0,62.6133,25.6667,37.6573,6.0,0.1,18099.6,-16.0,101.4,8116280,838.1063,8985.1363
2022-01-01 17:20:00,8249.74,70.18,True,True,25.3333,18.0,63.8667,25.3333,36.4227,6.0,0.1,18099.6,-16.0,101.4,8116335,762.1377,9011.8777
2022-01-01 17:30:00,8282.1,87.53,True,True,25.0,18.0,65.12,25.0,35.188,6.0,0.1,18099.6,-16.0,101.4,8116390,686.169,8968.269
2022-01-01 17:30:00,8282.1,87.53,True,True,25.0,18.0,65.12,25.0,35.188,6.0,0.1,18099.6,-16.0,101.4,8116390,668.02,8950.12
2022-01-01 17:40:00,8280.82,91.51,True,True,25.0,18.3333,66.5233,25.0,34.5707,6.0,0.1,18099.6,-16.0,101.4,8116445,592.7233,8873.5433
2022-01-01 17:50:00,8222.86,81.21,True,True,25.0,18.6667,67.9267,25.0,33.9533,6.0,0.1,18099.6,-16.0,101.4,8116500,517.4267,8740.2867
2022-01-01 18:00:00,8283.27,87.96,True,True,25.0,19.0,69.33,25.0,33.336,6.0,0.1,18099.6,-16.0,101.4,8116555,442.13,8725.4
2022-01-01 18:00:00,8283.27,87.96,True,True,25.0,19.0,69.33,25.0,33.336,6.0,0.1,18099.6,-16.0,101.4,8116555,477.484,8760.754
2022-01-01 18:10:00,8276.29,107.8,True,True,25.0,19.0,69.33,25.0,32.7187,6.0,0.1,18099.6,-16.0,101.4,8116610,395.5817,8671.8717
2022-01-01 18:20:00,8265.54,119.85,True,True,25.0,19.0,69.33,25.0,32.1013,6.0,0.1,18099.6,-16.0,101.4,8116665,313.6793,8579.2193
2022-01-01 18:30:00,8205.86,117.74,True,True,25.0,19.0,69.33,25.0,31.484,6.0,0.1,18099.6,-16.0,101.4,8116720,231.777,8437.637
2022-01-01 18:30:00,8205.86,117.74,True,True,25.0,19.0,69.33,25.0,31.484,6.0,0.1,18099.6,-16.0,101.4,8116720,274.42,8480.28
2022-01-01 18:40:00,8237.47,126.54,True,True,24.6667,18.6667,69.2667,24.6667,32.7187,6.0,0.1,18099.6,-16.0,101.4,8116775,205.066,8442.536
2022-01-01 18:50:00,8228.96,117.8,True,True,24.3333,18.3333,69.2033,24.3333,33.9533,6.0,0.1,18099.6,-16.0,101.4,8116830,135.712,8364.672
2022-01-01 19:00:00,8145.56,115.99,True,True,24.0,18.0,69.14,24.0,35.188,6.0,0.1,18099.6,-16.0,101.4,8116885,66.358,8211.918
2022-01-01 19:00:00,8145.56,115.99,True,True,24.0,18.0,69.14,24.0,35.188,6.0,0.1,18099.6,-16.0,101.4,8116885,95.022,8240.582
2022-01-01 19:10:00,8155.99,117.46,True,True,24.0,18.3333,70.63,24.0,34.5707,6.0,0.1,18099.6,-16.0,101.4,8116940,64.875,8220.865
2022-01-01 19:20:00,8071.8,115.49,True,True,24.0,18.6667,72.12,24.0,33.9533,6.0,0.1,18099.6,-16.0,101.4,8116995,34.728,8106.528
2022-01-01 19:30:00,8084.2,109.09,True,True,24.0,19.0,73.61,24.0,33.336,6.0,0.1,18099.6,-16.0,101.4,8117050,4.581,8088.781
2022-01-01 19:30:00,8084.2,109.09,True,True,24.0,19.0,73.61,24.0,33.336,6.0,0.1,18099.6,-16.0,101.4,8117050,6.09,8090.29
2022-01-01 19:40:00,8165.53,119.03,True,True,24.0,18.6667,72.12,24.0,33.336,6.0,0.1,18099.6,-16.0,101.4,8117105,4.06,8169.59
2022-01-01 19:50:00,8158.46,119.13,True,True,24.0,18.3333,70.63,24.0,33.336,6.0,0.1,18099.6,-16.0,101.4,8117160,2.03,8160.49
2022-01-01 20:00:00,8170.23,115.83,True,True,24.0,18.0,69.14,24.0,33.336,6.0,0.1,18099.6,-16.0,101.4,8117215,0.0,8170.23
2022-01-01 20:00:00,8170.23,115.83,True,True,24.0,18.0,69.14,24.0,33.336,6.0,0.1,18099.6,-16.0,101.4,8117215,0.0,8170.23
2022-01-01 20:10:00,8128.22,115.96,True,True,24.0,18.0,69.14,24.0,32.7187,6.0,0.1,18099.6,-16.0,101.4,8117270,0.0,8128.22
2022-01-01 20:20:00,7994.76,107.8,True,True,24.0,18.0,69.14,24.0,32.1013,6.0,0.1,18099.6,-16.0,101.4,8117326,0.0,7994.76
2022-01-01 20:30:00,7932.34,106.06,True,True,24.0,18.0,69.14,24.0,31.484,6.0,0.1,18099.6,-16.0,101.4,8117381,0.0,7932.34
2022-01-01 20:30:00,7932.34,106.06,True,True,24.0,18.0,69.14,24.0,31.484,6.0,0.1,18099.6,-16.0,101.4,8117381,0.0,7932.34
